site_id	W116_D1	W116_D5	W60_D5	W42_D5	W40_D1	W115_D5	W117_D5	W58_D5	W59_D1	W60_D1	W58_D1	W41_D1	W41_D5	W40_D5	W59_D5	W117_D1	W115_D1
1600365	8	27	61	11	10	43	25	82	40	34	11	37	13	25	80	23	16
1600387	11	34	64	15	10	47	31	74	36	38	7	47	14	25	70	22	20
1600453	18	62	66	27	23	90	41	92	51	38	16	71	28	54	77	40	40
1600465	20	58	65	29	24	90	44	91	46	39	17	66	26	56	75	45	39
1600501	16	56	58	25	22	81	33	85	42	41	14	65	25	52	62	44	34
1600721	18	58	16	23	25	76	38	12	7	10	8	66	33	43	11	57	56
1600723	18	57	15	22	25	73	36	11	7	12	8	67	32	47	11	57	55
1600741	24	60	5	18	22	60	39	5	4	5	8	66	32	46	4	59	50
1600744	28	65	5	18	25	64	41	5	4	5	9	69	29	49	4	55	50
1600792	26	54	1	27	27	63	34	2	1	1	6	76	30	53	2	58	50
1601101	11	29	5	8	7	34	12	5	4	2	8	33	4	13	4	31	18
1604665	5	6	43	5	4	4	7	42	41	43	21	7	4	3	44	2	6
1605298	37	77	72	34	18	82	69	55	78	65	12	66	17	71	75	63	48
1606290	3	3	1	3	1	7	4	1	2	3	5	2	1	6	3	6	8
1606362	4	9	3	4	3	8	5	6	4	5	3	8	1	4	6	10	12
1606363	5	9	3	5	4	8	5	6	4	5	3	8	2	4	6	10	13
1606364	5	9	3	5	4	8	5	5	3	5	3	8	2	3	5	11	13
1606384	16	27	8	9	11	16	12	10	12	10	5	27	2	17	9	12	19
1606410	20	36	13	13	14	22	23	11	16	13	7	41	2	24	14	20	27
1606446	27	45	14	18	14	24	26	11	14	15	9	44	5	33	15	30	35
1606469	28	38	17	20	16	23	30	11	16	18	9	42	6	38	14	32	39
1606488	32	40	26	21	16	29	29	13	24	23	10	46	5	43	17	34	47
1606491	33	41	26	20	15	29	30	11	23	23	9	48	6	43	15	37	47
1606497	32	44	27	24	17	27	32	11	21	21	9	49	6	44	17	36	48
1606515	31	42	25	21	12	34	28	9	22	29	11	50	7	40	19	36	40
1606518	28	40	25	22	12	38	29	9	20	24	11	49	8	38	19	35	41
1606521	29	41	28	20	11	37	31	12	21	28	11	47	8	38	22	35	44
1606557	40	40	49	23	12	51	31	19	33	46	8	52	14	43	41	52	52
1606621	31	39	58	18	16	53	23	35	45	43	6	48	14	26	49	53	38
1606693	8	17	83	4	11	30	9	51	54	38	7	15	4	5	61	25	15
1606695	4	7	15	2	5	12	5	8	8	9	2	9	3	2	9	13	7
1606699	4	6	12	1	4	11	5	9	7	9	1	6	2	1	5	12	4
1606711	3	10	78	2	6	10	4	49	51	41	6	8	4	3	63	14	9
1606715	2	9	77	2	6	7	4	49	51	38	8	5	1	3	63	12	9
1606716	2	9	78	2	6	7	4	49	50	39	10	5	1	3	62	12	8
1606990	3	20	75	3	10	21	26	54	59	54	10	37	4	11	76	22	9
1607011	5	20	81	3	10	21	26	66	59	52	13	37	3	12	74	21	9
1607026	5	21	78	3	9	22	26	73	61	54	13	37	4	12	74	21	9
1607030	5	21	76	3	9	21	26	64	58	50	11	36	4	12	69	22	9
1607040	5	21	77	3	10	22	26	62	61	50	11	37	4	12	64	22	9
1607041	5	20	86	3	10	21	26	64	59	51	13	35	4	12	67	21	9
1607056	5	20	97	3	9	22	26	59	59	54	12	37	4	12	67	22	9
1607067	5	21	91	2	9	22	26	60	56	53	12	36	4	12	63	22	7
1607083	5	19	90	3	10	19	24	65	52	61	14	35	3	11	69	21	8
1607672	3	11	7	2	1	16	10	12	9	12	14	11	5	6	11	12	6
1607729	5	24	15	10	7	29	20	22	10	20	14	20	9	14	19	26	15
1607799	12	30	27	13	15	35	30	25	17	26	13	31	9	19	37	37	24
1607800	11	30	27	11	14	35	27	24	17	25	12	31	9	18	36	37	24
1607801	13	32	29	11	15	37	30	26	18	25	12	30	9	19	38	41	24
1608173	8	10	26	7	4	11	10	14	15	15	12	14	3	11	17	9	16
1608175	8	12	29	7	4	10	10	14	18	14	12	13	3	10	17	9	16
1608234	8	12	48	7	7	19	9	31	34	29	10	14	6	13	35	10	13
1608266	7	11	55	7	6	21	9	41	45	38	11	15	5	11	47	11	11
1608329	4	4	71	1	3	10	2	59	56	51	8	6	1	6	60	7	2
1610063	12	17	17	7	5	29	12	5	10	18	5	29	7	13	20	17	15
1610075	13	23	18	11	11	33	14	8	12	20	7	35	7	15	21	21	21
1610078	13	22	20	11	12	32	12	8	13	23	8	42	7	16	22	22	24
1610105	15	33	28	18	17	46	19	21	19	33	9	52	15	20	33	31	33
1610114	19	36	29	20	17	49	21	22	19	36	9	55	17	23	35	31	35
1610132	23	48	44	24	22	64	26	40	33	46	12	68	22	39	52	45	47
1610150	24	58	49	25	23	67	28	46	35	46	11	74	21	41	53	46	46
1610630	29	50	70	31	27	79	35	81	42	48	8	63	10	62	67	65	50
1610879	33	88	85	36	24	92	60	78	57	73	13	98	27	71	77	51	51
1611056	35	86	84	32	23	104	72	63	77	58	15	75	16	66	75	64	53
1611215	22	90	72	23	24	104	63	87	62	63	13	98	20	69	88	58	59
1611527	15	65	57	22	19	59	63	48	49	37	9	70	29	54	46	89	50
1612148	23	65	86	40	23	84	55	68	80	79	18	89	21	73	90	70	50
1612417	40	58	93	24	18	73	59	66	75	71	10	99	26	83	70	51	52
1612424	44	59	94	24	18	74	64	64	73	69	10	96	23	83	67	52	50
1612516	39	64	89	24	22	84	47	69	45	46	13	77	20	80	50	46	66
1612528	40	62	87	23	21	88	44	67	44	47	13	68	17	73	47	50	66
1612765	28	64	27	20	24	71	49	12	11	10	5	65	14	59	23	50	50
1613005	7	13	9	3	3	15	11	4	7	9	12	15	2	17	8	12	15
1613226	1	9	6	6	1	10	11	1	2	1	5	12	2	5	3	4	8
1613227	1	9	5	7	1	10	9	1	2	1	5	13	2	5	3	4	8
1613682	1	3	44	3	2	9	11	63	54	55	7	5	2	5	47	10	2
1614242	34	61	91	39	27	66	54	66	48	33	13	67	17	55	74	63	66
1614681	26	53	46	36	23	56	40	50	29	32	17	66	10	49	53	53	41
1614737	9	28	30	20	13	30	22	27	19	18	14	37	7	28	26	35	23
1614738	7	28	28	20	13	29	19	24	17	19	16	33	6	25	24	33	22
1614740	7	27	27	20	12	29	20	23	18	19	15	34	6	25	23	33	21
1614762	5	18	18	19	8	22	11	12	9	14	15	19	2	20	14	27	12
1614780	5	18	11	16	4	14	7	9	4	8	18	9	2	16	7	13	12
1614900	17	53	40	14	13	38	36	39	30	34	16	41	16	33	40	36	36
1614937	25	64	63	21	20	59	56	60	35	45	15	49	20	49	62	42	44
1615134	25	53	75	24	18	54	27	77	41	47	13	52	24	30	75	50	30
1615674	22	49	37	19	18	64	51	54	37	35	12	57	12	44	50	45	47
1615695	16	52	51	15	20	55	54	62	42	47	10	55	8	39	67	53	48
1615701	20	54	50	15	21	56	54	64	42	47	9	55	9	37	69	53	45
1615710	24	56	51	17	20	55	58	64	40	44	12	53	9	38	68	50	45
1616166	26	44	43	9	13	49	20	50	31	38	19	48	12	33	48	39	27
1616178	25	48	49	11	15	50	26	52	35	39	19	58	12	38	51	49	32
1616196	27	55	57	11	17	54	35	67	45	42	19	59	15	41	60	55	36
1616274	29	59	64	25	28	72	45	70	44	45	18	70	22	56	58	55	38
1616292	24	61	63	29	31	67	45	60	40	45	13	60	20	57	55	53	35
1616313	24	60	61	31	34	70	52	56	50	42	14	68	20	57	55	63	42
1616408	24	44	72	22	29	63	45	73	43	42	12	58	25	52	75	61	42
1616448	18	45	73	19	25	61	33	91	47	41	13	69	19	39	76	48	46
1616451	17	39	61	20	24	57	32	89	41	38	12	64	20	39	76	46	41
1616467	15	39	63	21	21	56	31	87	45	34	11	60	17	45	69	43	36
1617239	34	59	43	32	18	62	48	52	49	52	7	72	30	55	57	69	52
1617332	34	77	31	36	24	95	60	28	34	41	13	102	28	68	27	64	64
1617344	34	82	25	42	26	94	60	30	32	39	12	105	30	79	26	80	69
1617662	7	7	17	4	2	8	16	30	7	12	1	14	2	11	24	16	16
1619541	1	7	4	1	1	4	4	11	11	8	12	3	2	10	2	6	3
1619676	1	9	27	4	4	12	4	21	18	31	10	14	5	9	29	17	10
1619757	7	29	39	16	13	30	21	44	37	31	13	39	8	32	42	50	34
1619772	7	35	44	17	16	34	24	51	37	40	11	49	11	37	46	54	34
1622263	14	35	14	18	6	51	24	14	11	6	16	25	6	44	17	34	39
1622269	15	38	19	18	6	54	23	15	13	6	19	32	6	48	20	32	41
1622383	11	12	6	8	3	12	9	7	8	3	9	12	1	15	11	13	6
1623619	4	6	9	8	4	20	4	1	7	5	19	11	5	9	1	5	6
1623822	2	6	5	5	2	5	4	4	3	3	3	18	3	12	5	10	4
1623843	7	16	9	11	2	13	6	7	4	6	3	22	6	15	15	14	9
1623913	13	30	39	25	8	53	24	24	28	16	9	62	17	38	52	41	40
1624886	1	4	10	1	1	6	7	11	8	10	12	5	2	1	9	3	9
1625086	9	34	50	9	10	31	32	25	23	13	5	38	13	29	39	26	28
1625134	14	47	55	14	14	43	35	27	27	16	10	55	14	37	43	31	43
1625185	9	36	38	11	11	36	20	18	15	13	9	42	8	24	23	24	35
1625230	7	23	9	11	8	23	9	7	8	8	9	25	5	19	9	18	25
1625269	7	8	5	8	5	23	9	7	7	7	6	20	3	14	7	14	14
1625296	7	7	2	7	5	25	10	6	5	7	5	25	2	12	9	12	13
1625320	7	8	4	7	3	23	9	4	5	4	5	27	4	15	7	10	14
1625341	8	7	2	7	2	22	11	3	4	5	7	27	4	12	7	10	14
1625759	2	8	14	5	2	6	5	12	8	12	4	7	2	9	26	7	5
1625761	2	8	14	5	2	6	5	12	8	12	4	7	2	9	23	7	5
1625763	2	7	14	4	2	6	5	13	8	11	4	7	2	9	24	7	4
1631909	7	15	2	12	9	39	22	4	2	3	5	32	8	23	1	14	27
1631918	6	16	3	9	9	43	24	4	3	3	5	32	9	24	1	15	31
1632002	6	44	12	22	19	71	38	12	7	8	7	57	13	32	7	35	44
1632032	10	65	22	25	28	78	46	28	22	14	6	65	19	43	20	37	49
1632053	11	67	27	26	27	84	48	29	22	17	8	69	21	43	21	40	50
1632062	15	68	28	26	27	82	53	31	24	17	7	68	20	44	23	40	50
1632065	14	69	29	27	29	81	52	32	24	18	9	66	22	45	23	42	50
1632281	17	41	40	12	16	36	28	41	28	36	7	50	18	32	41	26	16
1632314	14	20	26	13	12	16	18	35	20	25	12	39	11	31	38	17	15
1632361	8	20	26	13	13	19	17	29	29	24	11	27	9	18	33	16	12
1632626	15	22	14	13	5	24	11	14	15	17	19	20	7	24	25	14	17
1632635	12	21	10	15	5	22	10	10	11	11	18	17	4	21	19	15	12
1632650	9	17	10	15	5	16	9	9	7	6	18	14	3	16	16	14	13
1632686	6	13	9	12	3	12	2	4	6	7	15	8	2	11	12	6	7
1633971	10	54	26	27	18	54	38	30	20	12	8	51	22	37	29	23	29
1633974	10	51	25	27	18	57	37	29	17	12	8	50	21	34	34	21	29
1634004	19	66	43	32	30	70	44	47	23	15	11	65	26	44	47	28	45
1634576	8	30	27	4	11	27	15	24	25	18	4	20	5	10	23	6	13
1634619	4	13	6	1	6	12	6	4	11	7	1	13	3	5	7	4	4
1634621	4	10	7	1	6	9	6	4	10	8	1	10	3	5	6	4	3
1637477	4	8	6	3	9	5	7	6	11	9	6	10	1	11	10	4	8
1637882	5	12	17	13	9	21	16	26	21	10	4	17	6	20	18	26	13
1637883	5	10	17	13	9	21	16	24	20	8	4	14	5	19	16	23	12
1640231	26	28	24	7	6	46	22	24	13	23	6	36	7	29	35	20	34
1641099	17	40	27	13	10	35	19	24	30	28	3	43	11	35	40	35	30
1642701	4	9	12	6	7	6	9	7	2	2	1	14	4	7	2	6	2
1643272	1	5	4	2	3	8	6	12	4	2	13	4	3	9	10	10	1
1646011	4	5	51	2	2	15	5	68	37	36	14	8	2	4	65	11	2
1646023	5	6	50	4	4	17	8	68	32	38	12	15	4	10	61	17	9
1646026	5	6	53	4	4	17	8	71	38	38	14	15	4	9	68	17	9
1646029	5	6	52	4	3	17	7	71	36	39	14	14	4	9	65	17	11
1646035	6	7	54	5	4	17	9	77	36	37	14	15	5	10	63	19	11
1646044	8	11	54	7	7	23	12	74	36	44	12	20	5	15	61	22	15
1646050	8	13	52	9	6	25	13	79	42	43	11	21	5	15	63	23	17
1646238	23	48	42	16	13	41	49	33	24	19	6	60	26	37	31	38	34
1646270	13	27	24	10	12	31	33	19	12	14	3	40	21	25	11	29	27
1646279	13	26	12	10	13	29	27	14	6	11	3	39	16	21	6	25	18
1646306	10	16	1	7	10	29	19	3	2	1	3	34	15	15	1	22	13
1646590	1	2	2	1	1	11	2	2	1	1	1	1	1	4	1	6	5
1646602	1	7	3	1	2	13	3	5	2	3	1	4	4	6	3	14	8
1646604	1	7	3	1	2	13	3	5	2	4	1	5	4	6	3	14	8
1646611	5	10	6	1	2	15	4	5	2	4	1	5	4	8	3	13	11
1646620	7	10	8	2	2	17	4	6	3	5	1	7	5	8	3	12	12
1646621	10	10	10	5	2	23	5	13	3	8	3	14	7	10	7	16	12
1646622	10	10	10	5	2	23	5	14	4	8	3	13	7	10	7	16	12
1646623	10	10	10	5	2	24	5	14	5	7	3	14	7	10	7	15	11
1646625	10	10	10	5	2	23	5	14	5	7	3	15	7	10	7	14	12
1646629	11	10	11	6	6	25	5	15	6	8	6	16	9	13	7	18	13
1646630	11	11	9	6	6	27	5	15	7	8	6	15	8	13	7	18	13
1646865	7	22	4	13	15	37	21	6	2	6	3	42	10	40	1	32	27
1648459	13	23	11	8	10	20	5	16	16	15	15	39	6	19	13	22	13
1648468	13	24	13	7	11	21	6	16	16	18	13	41	4	21	17	23	12
1648538	16	23	13	9	12	23	6	20	18	17	12	35	9	25	27	22	16
1648564	14	19	11	7	8	13	3	14	16	15	9	24	9	21	25	16	13
1648576	13	16	9	5	8	11	3	13	15	12	9	21	5	15	18	14	12
1648975	2	7	8	1	1	4	3	4	2	6	6	2	1	4	7	6	2
1649072	3	6	4	2	2	9	7	10	2	12	8	10	2	2	7	6	6
1649180	19	47	52	7	15	37	34	42	22	35	9	33	16	26	48	39	35
1650468	5	8	8	2	2	5	6	7	8	6	3	4	1	2	3	3	5
1650492	17	39	19	14	9	22	29	21	32	21	7	33	12	22	21	29	17
1650678	19	48	28	21	10	54	41	34	15	10	9	34	20	33	26	39	30
1650703	15	37	21	14	8	50	34	23	16	9	9	28	16	23	19	26	24
1650813	5	16	13	11	4	22	13	15	21	11	9	16	4	13	10	8	8
1650814	5	16	12	11	4	21	13	17	21	11	8	16	5	13	9	7	9
1651990	6	9	50	4	3	11	7	38	35	38	16	11	6	7	52	8	8
1652238	31	72	73	24	16	74	57	53	50	50	9	51	21	47	72	43	49
1653365	33	62	1	18	13	54	45	6	6	7	17	50	26	56	7	49	34
1654156	44	73	67	36	16	74	51	69	59	65	16	80	28	61	70	75	56
1654171	42	74	63	31	19	72	42	58	57	45	13	76	27	55	59	62	44
1657432	3	8	17	5	2	12	4	18	16	15	14	12	3	6	6	2	2
1657437	3	8	17	5	2	12	4	18	16	16	14	12	3	6	8	2	2
1657439	3	7	17	5	2	12	5	20	17	17	14	11	3	6	9	3	2
1657467	2	6	39	5	2	17	4	36	32	24	13	15	2	13	22	9	2
1657476	5	8	41	5	2	19	8	38	36	27	13	17	2	18	26	10	3
1657575	8	19	58	7	6	21	14	59	52	36	12	20	5	27	41	19	11
1657599	10	32	78	19	5	44	22	67	60	43	13	42	14	36	60	28	21
1657602	10	32	90	19	6	43	22	68	64	43	15	40	14	33	63	28	18
1657638	13	48	90	24	11	77	33	75	61	43	14	58	23	44	69	42	29
1657641	14	49	90	24	11	76	33	76	63	43	15	60	24	43	71	42	31
1657644	15	50	94	25	10	76	34	78	65	45	15	62	26	43	76	46	32
1657653	15	53	94	25	12	81	33	77	65	50	14	67	27	47	77	46	31
1657947	24	54	74	33	25	63	41	64	55	54	16	51	17	61	73	49	42
1657950	24	52	75	32	25	61	37	65	53	56	16	52	17	61	71	49	41
1658073	23	60	17	22	21	88	35	26	27	26	15	79	33	43	15	67	50
1658076	23	65	18	21	21	93	37	27	29	26	15	81	33	43	17	67	51
1658421	5	8	41	5	3	11	5	33	32	24	24	23	3	5	39	11	5
1658427	4	6	42	5	5	11	4	35	31	23	22	24	4	4	42	14	6
1658430	4	9	42	5	5	11	4	36	31	23	22	24	4	5	41	15	4
1658433	4	9	41	5	5	10	5	37	32	23	22	24	4	5	40	16	4
1658478	7	26	40	8	10	33	17	31	25	20	23	30	8	18	33	30	10
1658493	5	33	21	9	11	41	17	21	16	18	20	43	8	21	28	41	14
1658499	7	34	24	9	11	44	21	21	14	19	21	46	9	21	28	41	16
1658505	7	32	24	12	11	42	21	22	14	14	20	44	7	22	29	41	16
1658731	28	67	88	24	26	83	57	68	56	69	10	57	12	60	103	72	44
1658875	8	24	77	12	13	32	28	41	29	52	11	37	8	29	56	29	20
1658887	8	21	64	12	13	28	26	36	29	43	12	33	7	30	52	26	20
1658893	8	19	62	9	10	27	24	30	30	33	10	28	8	24	50	25	20
1658902	8	18	61	9	10	26	22	28	27	35	10	27	8	23	47	25	20
1658905	6	17	56	9	8	23	21	26	25	32	11	22	7	21	44	21	17
1658938	6	14	42	8	7	19	20	20	19	25	8	13	6	18	35	16	16
1658950	5	14	32	8	7	17	14	18	16	18	7	12	6	16	28	13	13
1658959	5	9	22	6	7	15	12	11	13	8	5	7	5	15	18	8	11
1658964	5	8	21	4	7	14	11	11	11	6	4	7	5	15	16	8	11
1658989	2	3	16	4	3	5	5	8	9	3	3	1	2	9	7	4	9
1659782	15	10	11	8	2	13	8	21	14	8	16	12	3	8	19	16	5
1660332	2	5	38	2	3	7	5	37	29	19	13	12	1	8	32	3	4
1661064	26	30	12	12	20	48	36	23	6	14	14	61	16	37	18	51	44
1661065	26	33	13	12	20	46	32	24	8	14	14	63	15	36	19	47	43
1661066	28	34	10	12	20	46	34	23	9	14	14	64	14	36	19	46	45
1661335	14	32	26	11	7	31	17	35	23	15	8	27	11	21	21	35	19
1661540	38	66	85	28	32	88	48	75	45	44	12	92	21	75	79	65	49
1662849	4	7	18	6	7	13	11	10	7	11	5	9	2	14	11	7	10
1662928	2	6	5	1	1	9	6	8	5	6	9	8	5	2	2	4	3
1663741	26	27	31	16	15	43	24	44	41	30	8	41	11	27	48	26	29
1663742	27	27	30	16	14	42	25	46	38	25	9	40	10	27	46	25	29
1663744	27	27	31	17	15	44	24	45	40	28	9	40	9	25	47	24	30
1663746	2	8	6	2	2	12	1	8	7	8	4	5	1	3	4	7	10
1664050	3	9	2	2	3	9	2	5	6	12	7	12	3	2	11	6	5
1664776	10	21	59	19	9	19	18	56	24	29	27	19	10	13	63	39	14
1664926	13	22	28	3	6	21	23	19	21	11	13	25	8	12	25	20	14
1665881	3	15	25	7	7	14	10	7	13	6	14	14	2	19	15	11	16
1665913	1	13	16	5	6	12	6	6	6	6	7	11	2	15	14	10	13
1665941	1	9	14	4	5	9	7	3	7	6	7	11	2	12	11	5	12
1666011	1	4	8	4	2	5	3	1	6	5	2	4	1	8	7	3	5
1666681	1	7	8	2	4	14	7	13	1	5	1	4	2	4	11	9	4
1666683	1	7	6	2	4	16	7	12	1	5	1	5	2	3	10	8	5
1666688	2	7	8	5	5	17	9	10	3	5	1	5	2	4	13	9	4
1666689	2	3	4	5	5	13	10	9	3	5	1	6	2	4	12	9	3
1666692	1	4	3	7	3	11	7	7	4	5	1	4	3	4	12	9	3
1666696	1	2	3	5	3	4	3	4	4	3	1	1	1	3	6	7	2
1666698	1	4	6	7	3	9	7	3	4	5	1	4	2	3	10	7	1
1666699	1	4	6	6	2	9	7	3	4	5	1	5	2	3	10	7	1
1666701	1	4	5	8	2	9	7	3	4	5	1	4	2	3	10	6	1
1666957	10	23	83	16	19	44	36	76	61	51	10	35	12	31	76	34	28
1666990	5	11	79	5	6	21	19	67	55	47	9	20	7	19	69	28	16
1666996	5	12	77	4	5	17	16	66	58	50	9	17	7	14	74	20	16
1667032	1	5	80	3	1	14	8	62	53	48	9	9	3	7	76	8	7
1667146	3	8	56	2	3	10	7	64	44	30	21	9	8	13	65	8	11
1667164	3	12	51	2	6	12	9	62	42	29	17	10	8	14	68	10	14
1667175	3	12	51	3	6	14	12	61	40	29	24	11	6	16	64	10	16
1667182	9	15	44	4	8	23	14	59	39	26	28	14	7	20	57	13	22
1667221	12	26	25	8	9	34	20	30	24	17	23	24	6	33	24	27	28
1667235	14	38	24	9	9	38	23	27	21	15	25	24	9	35	21	30	30
1667245	14	39	19	8	8	39	24	15	14	7	21	26	9	35	12	30	30
1667281	18	46	7	9	9	41	28	4	3	3	23	28	7	34	6	33	32
1667287	18	48	7	8	9	41	29	3	3	2	24	27	6	34	6	34	30
1667290	17	48	7	9	9	41	29	3	2	1	25	29	6	34	6	32	32
1667552	4	6	34	9	10	19	17	15	24	18	12	20	5	20	35	5	10
1667683	2	1	43	1	1	1	2	37	33	39	21	1	1	1	47	2	1
1667734	9	23	69	4	6	29	21	53	40	47	18	21	6	12	80	19	22
1667737	11	24	67	6	7	30	23	52	40	47	17	22	6	12	81	19	22
1668082	11	19	34	7	11	14	18	23	39	34	16	39	2	22	30	26	7
1668457	36	72	93	27	30	86	58	97	48	54	13	79	22	82	84	56	49
1668888	11	22	41	3	12	26	14	49	36	32	6	23	8	14	35	26	17
1668903	9	25	38	4	12	27	10	44	36	29	4	20	7	13	34	22	15
1668933	7	21	27	7	11	23	8	23	18	17	2	14	7	14	22	14	20
1668948	7	24	19	7	6	22	8	17	14	15	3	18	2	15	17	23	16
1668960	7	26	13	8	12	26	11	15	14	11	2	25	3	17	14	28	15
1668971	9	33	11	11	17	32	12	9	10	6	1	31	3	25	4	30	14
1669568	5	4	64	4	3	3	5	68	49	43	7	7	3	8	46	4	7
1669571	5	4	60	4	6	7	5	68	47	42	8	7	3	8	44	4	7
1669592	14	17	61	12	10	21	14	63	50	40	7	18	11	21	57	20	13
1669607	18	23	62	14	13	23	17	57	51	40	8	20	11	21	56	24	17
1669885	25	52	51	14	19	72	37	76	63	39	17	57	19	49	76	43	38
1669960	8	13	12	2	2	18	7	28	24	8	5	9	4	12	22	11	11
1669963	4	6	11	1	1	12	5	24	21	7	4	5	1	8	20	8	6
1670094	4	6	7	2	3	6	9	9	6	10	9	13	1	10	11	5	9
1670110	5	6	7	2	3	6	10	13	6	11	10	17	1	10	11	5	9
1670116	5	6	7	1	3	9	11	13	6	11	10	16	1	10	11	5	9
1670125	5	6	8	2	3	9	11	14	6	11	10	19	2	13	11	5	9
1671306	5	15	27	1	2	14	7	16	3	10	18	12	6	8	9	12	6
1671322	3	9	21	1	1	12	3	14	1	9	16	9	1	5	4	7	5
1678574	16	33	34	17	17	40	31	22	16	19	14	34	11	34	32	39	35
1678815	18	44	64	18	12	66	28	56	34	44	10	42	11	33	54	36	37
1679352	4	7	11	4	3	7	1	10	19	14	1	6	1	4	10	13	6
1679353	4	7	10	5	2	8	1	10	20	17	1	9	1	4	11	15	6
1679362	4	7	16	5	4	9	1	14	20	18	1	11	3	7	15	15	6
1679364	6	8	18	5	5	9	1	14	23	19	1	12	3	7	15	17	7
1679385	13	26	35	15	7	22	9	32	34	31	6	28	4	22	23	30	17
1679425	17	34	67	19	12	39	24	51	42	43	8	40	8	35	43	42	27
1679511	28	48	82	22	21	59	37	77	46	39	14	55	18	47	54	36	38
1679526	33	52	79	25	26	68	46	88	54	38	14	63	19	56	55	40	37
1679720	39	71	85	34	40	86	51	97	58	57	19	77	25	73	83	90	77
1680301	29	59	64	29	30	77	36	77	65	44	11	67	24	50	77	65	70
1680496	9	31	6	10	12	24	13	10	9	6	16	36	10	22	9	22	20
1680499	9	32	6	11	11	25	14	10	9	6	13	37	11	21	9	21	20
1680529	9	41	6	15	14	30	19	17	10	3	14	46	15	26	12	24	25
1680532	11	45	6	16	14	29	23	13	11	1	14	47	16	26	11	28	25
1680535	14	45	6	19	12	28	22	15	11	1	13	46	16	29	14	28	28
1680544	14	47	8	20	12	29	27	18	16	3	13	41	20	34	18	31	33
1680620	16	39	36	19	13	41	30	22	29	18	16	39	15	34	23	32	30
1680787	2	6	18	4	2	12	6	13	20	13	9	6	2	11	15	6	3
1680974	10	12	38	9	10	35	7	25	30	21	10	21	9	20	28	19	11
1681715	32	69	96	22	24	58	38	69	59	39	11	97	17	42	67	66	57
1681730	38	70	88	24	24	76	46	70	61	35	13	100	18	48	66	58	46
1681766	37	67	83	19	27	71	44	77	54	38	13	78	23	48	69	69	54
1681919	36	58	99	21	19	61	30	66	52	27	13	79	16	35	57	54	65
1682015	11	25	25	13	3	21	10	25	14	3	7	23	6	13	10	10	18
1682016	11	22	25	13	3	20	10	22	14	3	7	20	6	12	10	10	18
1682017	11	25	26	13	4	20	10	22	14	3	7	22	6	11	11	10	18
1682296	12	43	75	30	13	56	34	48	33	44	11	51	15	48	69	35	56
1682766	4	4	16	6	6	9	3	17	15	20	18	1	1	3	19	7	2
1683343	7	23	3	7	9	17	16	20	9	3	15	18	8	16	12	12	28
1683421	6	27	4	8	8	17	20	24	10	4	20	18	9	21	12	16	30
1683431	4	23	3	4	4	14	17	19	9	4	18	14	4	19	12	14	25
1683814	8	3	9	2	1	10	2	6	4	7	12	8	2	2	14	7	8
1686659	8	8	63	2	5	9	6	52	48	58	18	24	2	5	49	7	9
1686665	8	7	63	2	3	7	7	53	47	62	17	21	1	4	48	8	10
1686686	5	4	62	2	4	8	3	51	35	50	19	10	2	2	39	7	12
1687481	34	48	64	30	25	98	47	81	60	51	8	73	28	70	62	61	52
1687682	36	54	62	38	21	76	43	63	57	58	14	113	20	64	74	73	63
1687887	38	87	87	35	32	72	49	58	65	76	9	93	16	81	90	63	69
1687988	25	49	67	30	22	83	58	83	64	77	12	88	16	56	92	51	42
1687997	24	52	67	30	22	79	58	87	62	72	13	83	17	56	88	50	39
1688042	27	63	84	28	16	92	59	95	68	70	11	81	22	60	81	53	44
1688434	13	57	63	36	21	62	59	43	35	36	12	78	16	57	76	69	60
1690457	1	1	13	1	2	3	4	5	4	6	18	6	4	3	6	2	2
1690919	6	12	39	6	10	34	24	57	41	33	21	18	3	15	41	11	9
1690934	3	12	43	6	10	31	9	60	38	33	22	14	4	13	51	16	8
1690937	2	10	44	6	7	34	9	62	42	34	22	14	4	15	51	16	9
1690985	17	31	54	16	13	48	27	75	46	39	17	44	10	31	79	42	30
1691248	30	84	14	25	32	93	60	18	10	11	13	92	16	56	7	60	68
1691275	29	68	10	24	34	78	53	16	10	8	13	83	16	50	6	65	63
1691296	29	65	6	20	33	74	53	10	8	7	11	86	10	51	6	67	54
1691320	31	71	4	20	35	77	57	5	6	5	15	83	13	47	4	70	53
1691323	31	69	4	19	34	75	58	6	7	3	14	84	14	47	4	69	50
1691344	25	62	3	22	30	73	57	2	5	4	16	78	14	39	4	63	41
1691383	22	37	2	15	23	70	44	1	3	4	12	58	10	31	1	55	44
1691386	23	34	3	15	20	68	45	1	3	4	12	54	8	31	1	56	43
1691425	19	30	3	11	13	64	39	3	7	5	12	45	10	32	1	40	36
1691428	19	30	3	11	13	64	39	4	6	5	13	43	10	30	2	39	38
1691440	19	30	9	11	13	58	33	14	14	8	14	39	10	28	4	34	36
1691459	15	19	25	4	7	40	24	23	25	21	16	28	7	18	16	23	27
1691460	15	19	25	5	6	41	23	24	26	23	15	29	7	17	17	23	28
1691473	14	15	30	4	7	37	19	27	24	22	13	24	6	18	20	20	28
1691482	14	11	35	4	7	32	15	31	27	24	12	27	6	16	24	19	27
1691488	13	9	37	2	3	24	11	34	31	21	7	19	3	12	32	15	22
1691491	13	9	38	2	3	25	12	33	30	22	7	19	3	12	32	15	23
