site_id	ASM_52	ASM_2	ASM_50	ASM_44
2092699	22	15	9	20
2092701	22	15	7	21
2092704	21	15	8	23
2092706	20	15	9	22
2093067	20	47	28	52
2093143	20	44	14	48
2093229	25	43	9	48
2093266	26	35	15	37
2093353	33	25	12	29
2093408	38	19	9	34
2093423	31	20	11	34
2093429	29	19	11	32
2093442	27	19	13	41
2093455	22	15	14	34
2093509	21	22	21	39
2093510	21	24	19	40
2093546	15	26	21	48
2093591	11	39	25	39
2093667	19	46	21	32
2093750	33	39	22	32
2093816	28	30	16	22
2093863	32	25	16	23
2093869	32	25	13	21
2093870	32	24	15	21
2093871	32	25	16	21
2093875	29	24	14	18
2093876	27	23	14	20
2093886	25	20	12	18
2093906	20	10	9	11
2093936	15	8	8	9
2094001	9	1	2	3
2094042	9	8	9	12
2094049	9	9	9	14
2094063	9	15	16	21
2094079	12	16	18	21
2094088	15	20	20	23
2094161	34	34	25	41
2094305	35	30	30	50
2094306	35	29	32	49
2094307	35	29	30	47
2094311	32	27	31	46
2094312	32	27	33	46
2094313	30	26	31	46
2094404	39	27	31	53
2094484	27	18	10	29
2094524	18	8	5	19
2094655	9	13	5	10
2094734	12	15	7	13
2094788	3	7	5	8
2094789	4	6	4	9
2094791	4	7	4	8
2094955	1	5	6	5
2095308	16	1	2	8
2095332	20	7	4	19
2095333	20	7	6	23
2095365	23	9	7	25
2095482	3	4	3	9
2097430	9	16	10	29
2097452	8	20	12	28
2097633	24	53	12	36
2097675	24	53	13	36
2097680	31	56	14	37
2097943	25	26	15	34
2097948	33	26	21	36
2097977	24	21	18	36
2097985	23	22	15	37
2097998	22	27	19	31
2098321	28	33	26	36
2098333	34	36	25	34
2098347	34	40	31	33
2098402	32	41	36	36
2098425	29	38	25	37
2098580	40	24	31	32
2098586	40	28	24	33
2098628	42	28	28	35
2098707	43	31	19	39
2098708	42	34	26	42
2098726	44	32	23	43
2098727	42	34	25	44
2098730	41	31	21	45
2098732	42	28	23	43
2098733	43	28	20	43
2098826	27	24	24	39
2098833	25	22	24	33
2098854	27	19	33	37
2098856	25	19	29	35
2098860	22	17	25	34
2098862	24	17	25	34
2098874	22	19	24	30
2098919	27	22	22	27
2098926	26	22	27	33
2098944	22	23	28	27
2098973	34	21	33	35
2098978	34	24	35	37
2098980	32	23	36	35
2098981	34	24	35	37
2099042	30	32	31	43
2099170	44	42	30	36
2099171	46	38	30	30
2099209	40	42	23	28
2099278	29	36	21	28
2099331	25	37	20	29
2099390	25	27	26	40
2099518	26	39	18	44
2099538	26	34	17	43
2099540	26	33	19	42
2099543	26	30	19	40
2099644	24	29	16	28
2099646	24	33	15	27
2099747	18	15	12	19
2099807	6	3	8	6
2099809	6	3	8	4
2099811	4	2	5	6
2099812	4	2	5	6
2099906	11	12	6	21
2100229	48	28	18	47
2100245	46	29	20	46
2100254	52	28	21	48
2100261	53	29	25	50
2100264	53	29	23	50
2100265	52	29	24	48
2100267	52	31	22	46
2100268	54	31	24	48
2100269	53	31	22	47
2100270	54	29	23	48
2100341	44	35	24	48
2100377	29	33	26	44
2100422	33	30	30	39
2100456	34	29	30	37
2100559	32	21	19	43
2100584	31	17	26	45
2100585	33	20	28	48
2100586	32	19	25	45
2100649	27	18	27	39
2100685	17	20	22	38
2100723	13	18	24	44
2100735	13	19	24	48
2100760	21	17	17	41
2100770	22	18	20	39
2100801	23	21	28	47
2100827	24	24	29	49
2100845	23	19	29	45
2100873	31	17	25	51
2100952	26	15	16	37
2100964	28	12	16	31
2100975	31	14	17	35
2100976	33	15	17	31
2100977	32	15	15	35
2100999	28	19	14	34
2101407	34	29	21	51
2101718	47	28	40	35
2101825	37	40	25	45
2101828	39	46	25	51
2101876	26	53	23	48
2101877	26	53	29	51
2101928	32	40	21	53
2101949	35	41	24	58
2102026	34	26	26	50
2102027	34	26	25	51
2102033	31	27	27	49
2102037	38	31	30	49
2102039	36	30	31	49
2102044	35	28	32	45
2102074	33	24	31	47
2102194	20	25	23	46
2102329	26	21	32	37
2102332	29	22	33	40
2102474	43	31	15	35
2102480	41	29	14	38
2102508	47	37	17	35
2102509	46	40	15	35
2102534	40	43	18	38
2102566	48	49	24	36
2102567	48	50	23	35
2102587	43	49	28	42
2102589	45	51	26	42
2102592	45	51	22	42
2102636	52	56	26	48
2102657	44	53	22	46
2102658	40	54	16	42
2102660	44	54	20	46
2102711	47	44	24	40
2102712	47	45	23	41
2102713	47	43	23	39
2102714	45	43	23	39
2102736	42	44	21	35
2102738	44	47	23	35
2102739	44	48	25	36
2102744	44	46	27	32
2102880	37	50	21	43
2102883	34	52	22	42
2102896	33	53	21	47
2103102	30	35	12	50
2103231	30	21	16	47
2103234	30	22	16	46
2103365	31	31	21	53
2103391	23	25	26	38
2103506	29	31	24	21
2103578	28	28	21	25
2103613	32	34	19	25
2103658	25	39	25	31
2104201	18	23	33	38
2104208	13	19	29	36
2104263	24	30	30	41
2104337	27	36	19	42
2104470	33	37	19	34
2104643	31	37	20	40
2104660	24	40	17	35
2104736	24	47	22	43
2104737	24	47	22	46
2104738	23	47	23	44
2104812	27	50	23	40
2104813	30	51	24	41
2104868	19	37	12	32
2104879	20	35	11	30
2104882	20	32	12	26
2104902	19	25	8	21
2104929	16	22	8	18
2104932	16	21	8	17
2104933	13	19	3	13
2104957	8	16	1	11
2104958	8	16	1	11
2104959	8	16	1	10
2104961	5	6	1	4
2104962	5	5	1	4
2104963	4	4	1	4
2112959	1	1	2	2
2112960	1	3	2	2
2112961	1	3	2	2
2112962	1	3	2	2
2112963	1	3	1	2
2112975	4	5	4	4
2112976	4	4	1	4
2112978	6	5	3	4
2113039	19	21	9	21
2113040	19	20	10	19
2113041	20	22	11	20
2113044	16	21	6	19
2113264	34	27	22	31
2113285	40	22	25	38
2113450	15	31	15	37
2113469	15	28	13	38
2113490	21	28	14	42
2113705	26	25	20	29
2113712	25	23	16	33
2113787	29	28	24	35
2113799	33	27	25	38
2113858	38	34	25	37
2113859	38	34	26	40
2113861	39	34	29	40
2113865	37	32	26	37
2113875	36	28	23	31
2113877	32	28	22	33
2113878	31	27	20	34
2113883	34	28	22	34
2113922	39	22	15	34
2113933	40	19	18	35
2113960	39	22	33	42
2114026	43	26	34	37
2114027	43	26	25	36
2114029	42	24	34	38
2114030	42	23	35	35
2114031	41	24	34	37
2114032	43	24	33	38
2114207	20	25	26	27
2114296	24	29	19	22
2114299	27	27	18	26
2114429	28	28	16	30
2114595	36	33	16	35
2114705	28	29	22	25
2114706	27	28	20	26
2114728	23	24	19	23
2114729	23	24	19	23
2114750	20	27	22	28
2114855	24	31	32	39
2114856	24	33	32	41
2114898	27	38	41	41
2114933	25	39	52	49
2115008	23	28	40	52
2115124	21	46	36	39
2115332	34	24	25	51
2115354	36	22	35	53
2115724	29	38	26	52
2115726	29	40	29	54
2115779	35	41	34	52
2115812	31	49	24	61
2115921	41	53	24	45
2115922	40	53	19	46
2116103	40	40	22	39
2116448	33	41	18	42
2116562	30	34	32	49
2116782	28	26	26	44
2116784	27	22	19	36
2116824	23	22	19	36
2116854	22	20	20	32
2116856	21	23	21	31
2116857	20	24	22	32
2116870	19	20	20	32
2116897	16	29	17	31
2116910	16	31	16	35
2116920	14	32	16	32
2116926	16	33	17	31
2117064	34	30	34	65
2117120	26	31	24	46
2117121	25	32	22	46
2117136	28	29	20	42
2117140	26	29	21	41
2117155	31	37	24	46
2117157	29	37	27	46
2117159	30	38	28	44
2117161	26	37	27	45
2117162	27	37	28	44
2117269	38	27	28	27
2117270	38	28	29	27
2117305	32	28	29	26
2117307	31	27	29	26
2117428	3	4	1	5
2117430	3	3	1	5
2117433	29	30	24	44
2117434	28	30	25	44
2117435	29	30	21	43
2117458	24	29	22	47
2117533	28	33	37	50
2117558	32	33	29	42
2117559	33	32	29	43
2117560	32	33	29	41
2117561	33	30	29	41
2117706	37	58	19	66
2117707	33	55	14	63
2117744	38	47	20	63
2117883	54	41	28	37
2117917	49	37	25	43
2117920	54	37	31	43
2117999	48	31	35	46
2118000	48	29	32	45
2118149	41	37	31	43
2118150	41	37	33	43
2118173	40	41	33	46
2118493	35	32	25	28
2118494	35	32	21	26
2118641	32	38	31	49
2118642	32	40	30	50
2118644	32	39	33	50
2118672	28	45	25	46
2118747	22	38	16	54
2118749	24	38	20	56
2118753	28	36	18	56
2118894	50	43	21	53
2118896	46	39	19	51
2118936	40	33	21	46
2119023	44	40	33	58
2119143	44	32	21	49
2119305	27	45	28	57
2119306	27	46	25	57
2119309	26	44	26	55
2119311	27	45	24	56
2119567	19	30	29	46
2119597	24	31	27	50
2119609	25	32	27	50
2119747	30	29	20	26
2119749	31	29	22	28
2119974	18	27	28	51
2119975	20	27	29	50
2120213	26	33	24	40
2120256	26	33	27	33
2120338	35	37	35	30
2120401	35	36	26	29
2120404	35	36	24	31
2120406	34	30	26	31
2120407	33	27	24	28
2120412	29	27	21	23
2120839	24	23	22	45
2120840	23	24	20	48
2120842	24	23	23	46
2120845	22	23	18	48
2120918	15	25	21	36
2120922	13	27	21	38
2120923	13	26	20	38
2120932	12	24	22	42
2120992	16	32	14	34
2120997	17	31	17	35
2121002	17	31	12	33
2121028	21	34	16	43
2121870	23	28	12	23
2122047	9	13	4	12
2122068	13	17	8	23
2122252	31	48	37	60
2122302	23	40	26	62
2122305	24	42	29	59
2122306	21	44	27	60
2122621	32	32	25	60
2122771	27	28	22	31
2122772	23	27	17	31
2122773	27	29	22	31
2122784	25	30	16	28
2122808	18	34	23	25
2122814	17	30	24	29
2122841	20	35	29	35
2122874	17	30	25	38
2122875	18	32	31	42
2122877	17	30	26	40
2123023	29	31	11	52
2123024	28	31	9	51
2123025	29	32	10	51
2123039	26	31	8	46
2123175	24	25	12	32
2123219	11	15	9	16
2123264	3	4	4	5
2123497	9	15	11	28
2123505	10	17	9	29
2123700	17	23	27	26
2123780	8	11	8	15
2124011	19	12	12	16
2124016	20	15	11	17
2124018	20	15	12	17
2124019	19	15	12	17
2124035	25	17	12	19
2124160	20	26	12	18
2124161	20	26	13	18
2124195	14	22	10	19
2124235	13	21	11	19
2124274	11	38	12	27
2124275	11	36	13	27
2124509	36	19	18	42
2124681	37	35	21	52
2124682	36	35	20	50
2124683	37	36	22	51
2124799	24	30	21	37
2124830	31	31	19	38
2124844	32	31	16	39
2124865	38	35	23	44
2124874	38	35	26	49
2124876	40	38	29	51
2124877	37	37	24	52
2124878	40	37	28	51
2124934	51	38	29	49
2124945	54	41	33	45
2125000	51	43	27	61
2125019	52	42	30	50
2125025	47	39	25	44
2125027	48	37	28	45
2125029	47	39	26	46
2125046	41	37	24	44
2125126	27	28	9	32
2125127	26	27	7	29
2125128	27	30	10	32
2125129	26	31	9	32
2125137	24	32	13	28
2125161	27	32	12	34
2125385	24	22	33	29
2125423	19	18	27	28
2125441	14	23	18	28
2125455	13	24	16	28
2125492	9	25	14	20
2125549	13	30	15	19
2125550	14	32	18	21
2125707	28	31	22	34
2125873	20	28	34	47
2125875	21	27	36	42
2126011	44	40	50	41
2126330	38	34	31	50
2126374	49	38	31	57
2126494	34	29	33	48
2126639	20	39	33	35
2126727	15	21	35	28
2126731	15	24	35	26
2126760	17	30	38	24
2126795	21	26	20	27
2126796	23	28	22	27
2126876	31	38	28	32
2126879	32	38	28	31
2126881	32	38	28	33
2126883	34	38	28	33
2127026	35	22	19	42
2127027	36	23	19	42
2127028	36	22	21	43
2127037	34	19	17	42
2127059	31	24	26	46
2127060	29	24	25	45
2127190	24	24	28	44
2127246	16	19	9	43
2127247	16	17	13	43
2127248	16	18	12	43
2127274	15	27	21	52
2127396	22	26	27	33
2127397	22	26	30	33
2127399	23	27	28	33
2127408	22	28	17	31
2127415	22	24	17	33
2127417	23	27	19	35
2127418	24	25	19	34
2127420	20	24	19	30
2127425	28	27	24	33
2127426	27	26	25	32
2127428	30	26	20	32
2127433	34	28	24	33
2127463	35	22	25	33
2127465	35	21	19	35
2127466	35	21	23	36
2127575	34	33	35	43
2127613	29	38	33	33
2127617	29	38	29	32
2127676	29	31	30	31
2127721	31	33	20	29
2127774	25	20	20	26
2127791	24	18	22	30
2127793	23	18	22	30
2127834	30	20	20	26
2127843	28	18	25	25
2127847	29	17	24	24
2127851	31	18	25	26
2127852	30	18	25	26
2127853	28	18	23	26
2127891	33	18	28	32
2127892	28	18	23	31
2127906	33	18	20	29
2127956	33	15	16	32
2127974	28	18	13	34
2128000	21	19	13	43
2128011	23	19	13	38
2128012	23	17	11	40
2128013	25	19	13	41
2128036	21	14	11	37
2128037	22	15	13	37
2128070	15	17	16	44
2128077	16	17	13	40
2128095	17	16	9	40
2128122	21	17	13	38
2128123	22	16	12	38
2128125	22	17	13	39
2128126	22	17	10	38
2128127	22	16	14	36
2128128	22	16	15	37
2128130	21	16	13	35
2128149	25	14	16	32
2128151	23	15	14	31
2128155	21	13	11	27
2128174	19	13	18	28
2128218	20	16	24	30
2128237	21	16	23	38
2128400	28	24	15	32
2128408	28	27	15	34
2128489	30	19	18	33
2128538	39	24	20	41
2128700	17	28	22	30
2128702	17	29	23	29
2128704	18	30	23	28
2128893	22	22	23	36
2129105	25	46	23	43
2129230	32	38	22	36
2129231	33	38	26	37
2129255	32	35	24	30
2129256	35	38	28	33
2129257	35	36	23	29
2129277	37	32	23	39
2129283	35	33	18	39
2129300	31	34	21	37
2129307	33	37	21	38
2129316	32	39	24	40
2129349	34	41	21	41
2129352	27	39	17	39
2129406	24	38	16	49
2129498	37	33	32	44
2129528	40	36	39	49
2129635	30	39	27	51
2129757	27	57	23	45
2129789	37	61	36	54
2129791	37	59	38	54
2129795	35	63	39	59
2129828	34	48	37	37
2129843	35	36	36	38
2129938	47	37	34	56
2129939	43	35	32	56
2129942	48	35	35	58
2129943	48	32	34	55
2129946	47	32	33	52
2130201	23	21	18	33
2130312	3	2	5	1
2130347	6	10	6	7
2130348	6	10	7	10
2130396	24	14	13	23
2130398	24	15	13	24
2130442	30	22	13	31
2130455	28	21	18	32
2130456	29	21	17	31
2130457	26	24	16	30
2130488	30	28	15	26
2130490	30	26	14	26
2130493	24	29	13	29
2130519	25	26	16	26
2130520	23	27	17	26
2130522	24	27	17	27
2130524	25	27	16	27
2130526	23	28	17	29
2130527	20	27	15	29
2130556	18	33	20	28
2130605	23	30	20	26
2130645	22	29	23	25
2130655	19	31	18	23
2130657	21	28	18	22
2130664	19	29	17	21
2130671	19	30	17	21
2130675	20	28	19	21
2130677	20	27	17	19
2130678	18	27	16	18
2130685	22	26	15	21
2130706	24	27	18	22
2130707	25	27	22	20
2130721	23	26	18	22
2130732	24	28	21	25
2130735	27	27	20	25
2130738	27	27	19	28
2130743	30	30	18	35
2130874	25	18	24	56
2130892	23	24	27	43
2131004	20	23	18	35
2131120	28	27	21	49
2131121	28	28	21	45
2131464	25	27	29	29
2131497	30	24	24	18
2131502	31	23	26	19
2131683	20	29	16	22
2131687	21	31	17	25
2131707	15	30	12	18
2131715	16	28	13	19
2131796	7	12	7	11
2131797	7	11	7	12
2131798	7	12	7	12
2131815	10	12	9	17
2131836	13	17	12	20
2131914	18	32	23	35
2131922	15	33	23	35
2132103	18	21	21	28
2132319	16	26	18	39
2132330	16	25	18	30
2132360	10	11	13	22
2132366	12	12	13	16
2132367	11	11	12	15
2132383	10	9	9	8
2132384	9	10	9	8
2133084	41	43	41	44
2133180	48	59	35	58
2133326	41	27	42	52
2133377	37	44	37	38
2133422	38	45	40	44
2133457	45	57	41	52
2133503	42	51	40	48
2133534	43	45	40	50
2133798	27	45	29	61
2133841	32	39	29	55
2133891	36	34	33	47
2134157	54	56	25	63
2134349	45	52	50	68
2134351	44	49	50	62
2134352	38	44	48	56
2134424	43	51	37	56
2134465	41	44	35	55
2134466	45	49	43	59
2134537	44	50	24	44
2134576	35	51	26	28
2134579	37	50	26	35
2134582	34	49	26	34
2134605	39	52	27	41
2134685	44	54	41	48
2134816	42	48	36	48
2134878	40	57	29	52
2134967	41	49	23	61
2135099	41	50	33	52
2135437	36	34	32	40
2135439	39	34	32	42
2135584	40	38	38	65
2135588	40	39	40	60
2135589	41	37	39	61
2135714	61	41	38	59
2135731	12	4	11	10
2135732	67	48	47	68
2135733	62	46	43	64
2135734	67	48	46	67
2135768	54	38	41	65
2135788	45	37	34	64
2135789	52	42	36	70
2135808	43	41	40	66
2135889	53	46	47	66
2135995	41	56	42	47
2136023	37	65	38	53
2136025	37	64	39	58
2136028	39	64	34	54
2136033	35	61	35	47
2136037	35	65	34	45
2136364	46	52	33	66
2136557	52	49	24	66
2136583	55	38	31	75
2136652	56	36	49	66
2136658	56	37	43	61
2136670	56	37	43	60
2136680	57	31	39	59
2136832	29	29	12	24
2136873	15	17	7	16
2136874	15	17	6	15
2136875	14	16	7	14
2136990	10	6	10	11
2136992	10	4	8	8
2136993	10	7	12	11
2137031	18	17	18	28
2137039	18	19	19	32
2137040	18	18	16	31
2137042	18	18	20	31
2137045	17	20	19	32
2137104	35	41	32	53
2137105	33	41	31	55
2137107	35	42	32	55
2137108	35	42	32	54
2137138	35	40	26	49
2137254	40	32	41	52
2137258	42	31	34	52
2137259	41	31	33	52
2137461	32	45	24	35
2137462	32	44	27	40
2137464	35	43	26	42
2137540	38	37	37	48
2137590	40	43	44	60
2137614	37	37	34	52
2137616	40	36	36	52
2137618	38	34	36	48
2137814	41	36	32	57
2137841	34	31	28	49
2138039	40	36	46	63
2138045	40	35	43	61
2138068	36	33	44	59
2138134	30	45	41	66
2138291	69	54	34	65
2138685	46	57	31	55
2138796	64	52	55	59
2138797	63	52	57	58
2138839	54	41	39	44
2138872	54	47	42	50
2138874	53	46	43	50
2138892	53	50	40	50
2138959	41	48	33	46
2138976	37	49	34	48
2138997	31	50	31	45
2139042	22	41	25	42
2139064	25	43	27	39
2139322	31	44	29	63
2139323	35	47	40	66
2139324	37	46	39	64
2139326	37	45	39	66
2139345	37	43	27	71
2139376	42	46	30	63
2139471	47	51	31	65
2139474	50	54	35	67
2139476	49	56	31	65
2139506	43	54	31	59
2139526	43	52	30	62
2139531	47	53	37	66
2139629	32	34	24	56
2139645	26	35	21	62
2139664	23	30	22	58
2139924	53	44	51	74
2140288	31	62	40	63
2140510	35	48	25	58
2140599	35	45	39	50
2140670	44	46	37	56
2140715	58	40	24	66
2141153	38	53	38	66
2141176	34	49	31	56
2141399	42	35	25	54
2141817	37	33	33	53
2141818	38	34	32	52
2141822	41	34	31	53
2141825	41	33	34	50
2141840	44	33	36	60
2141843	49	33	33	55
2141907	47	38	38	61
2141965	45	42	36	66
2141966	46	40	37	65
2141971	43	39	39	63
2141972	42	39	39	64
2141991	33	33	35	49
2141993	32	32	35	48
2142027	21	22	25	29
2142039	22	20	21	24
2142225	37	32	21	66
2142283	16	18	8	21
2142285	16	16	8	20
2142320	10	5	4	15
2142353	7	2	1	1
2142354	7	2	2	1
2142355	4	2	1	1
2142449	12	2	4	6
2142450	14	2	4	6
2142452	19	3	9	9
2142453	20	3	10	9
2142455	20	9	11	11
2142456	22	9	13	11
2142460	22	9	12	13
2142545	44	38	44	71
2142553	46	40	44	70
2142696	47	48	43	64
2142698	41	48	39	62
2142699	44	47	41	62
2142702	48	49	42	61
2142731	52	48	38	65
2142848	53	45	33	60
2142950	50	36	50	63
2142964	44	35	44	59
2143004	47	38	51	61
2143067	44	44	45	60
2143070	44	45	44	61
2143078	37	45	38	54
2143080	31	42	39	51
2143091	29	37	41	58
2143134	33	46	50	69
2143214	48	36	30	47
2143231	53	40	36	53
2143240	55	39	35	49
2143308	49	41	24	52
2143359	43	44	34	63
2143431	36	47	31	69
2143462	30	43	22	63
2143510	41	33	32	71
2143511	41	31	31	68
2143512	41	34	38	72
2143514	39	32	34	67
2143517	40	32	32	68
2143518	42	34	31	72
2143519	43	32	33	71
2143535	50	34	37	70
2143578	39	30	40	60
2143579	37	31	39	59
2143580	37	30	38	60
2143581	35	30	34	59
2143582	38	33	38	60
2143588	38	32	37	63
2143596	38	34	41	60
2143597	40	34	42	60
2143651	48	32	30	48
2143709	44	41	37	56
2143728	45	38	34	53
2143729	52	40	36	58
2143730	50	38	41	58
2143745	49	35	39	59
2143753	46	43	40	59
2143754	48	43	45	59
2143755	43	43	43	57
2143756	49	43	45	57
2143761	50	49	43	57
2143909	40	62	32	63
2143913	40	54	40	61
2144065	58	41	40	66
2144180	54	55	39	87
2144182	53	60	44	90
2144328	66	57	55	88
2144408	56	41	43	96
2144916	63	45	50	84
2144947	39	35	47	63
2145045	43	52	54	48
2145259	54	62	54	77
2145260	52	60	55	76
2145263	54	59	47	77
2145265	51	57	47	73
2145411	61	57	44	57
2145412	61	54	51	60
2145511	46	49	39	54
2145512	46	48	38	58
2145533	45	43	36	59
2145562	30	42	25	58
2145566	36	43	26	58
2145660	32	33	28	57
2145717	42	40	33	60
2145718	39	34	32	51
2145861	40	49	43	67
2146009	42	55	30	51
2146010	42	55	28	49
2146015	41	54	24	49
2146016	41	54	25	48
2146017	38	51	17	45
2146091	32	55	28	48
2146092	32	53	30	50
2146093	33	55	30	51
2146120	33	62	31	60
2146127	24	52	28	57
2146233	29	51	41	58
2146306	29	50	49	53
2146452	33	45	39	61
2146514	26	39	35	58
2146528	28	40	39	58
2146547	38	44	35	61
2146548	31	43	36	60
2146619	43	38	34	57
2146693	43	40	37	65
2146694	39	42	41	65
2146695	39	43	39	64
2146696	37	45	39	69
2146703	37	46	38	69
2146710	38	42	34	64
2146853	51	47	35	65
2146915	56	40	38	74
2147059	40	47	27	47
2147064	50	48	29	48
2147066	50	48	27	47
2147100	49	41	30	44
2147114	42	40	38	46
2147199	46	37	46	66
2147226	47	38	39	59
2147278	45	33	29	56
2147329	45	33	23	47
2147444	68	49	17	70
2147446	67	49	20	72
2147447	66	48	17	71
2147555	45	40	26	64
2147594	48	50	32	79
2147595	48	51	38	77
2147596	50	49	41	79
2147600	48	47	38	76
2147864	45	48	29	62
2147932	53	63	31	68
2147980	48	59	32	53
2147982	46	61	33	45
2148125	46	36	26	64
2148138	55	39	28	68
2148143	55	40	35	65
2148275	56	52	50	72
2148452	51	40	42	59
2148454	55	42	46	60
2148456	56	41	51	59
2148458	54	41	42	55
2148459	56	42	51	55
2148460	52	40	44	55
2148557	54	31	35	48
2148566	59	28	39	58
2148598	54	35	47	53
2148668	49	46	46	55
2148670	50	46	49	56
2148672	51	44	48	56
2148673	48	43	44	55
2148685	49	47	35	55
2148705	46	48	41	57
2148706	44	47	37	56
2148750	43	53	43	61
2148818	47	60	50	75
2148939	39	29	30	51
2148941	43	34	30	54
2148942	42	35	29	53
2148943	42	36	29	54
2148944	43	33	29	52
2149010	48	27	32	45
2149011	48	29	35	48
2149062	45	30	37	41
2149064	42	32	39	42
2149212	55	37	40	65
2149213	55	37	37	61
2149214	54	37	34	61
2149228	38	37	31	55
2149254	37	46	29	64
2149544	33	52	36	47
2149545	32	50	32	44
2149617	42	49	34	55
2149628	46	49	31	56
2149694	57	52	35	53
2149695	54	51	29	53
2149739	57	50	33	50
2149780	55	43	35	60
2149781	58	44	37	57
2149784	60	45	36	59
2149967	41	54	31	75
2150026	36	48	41	73
2150027	38	48	41	72
2150028	35	48	34	72
2150088	34	48	30	59
2150136	43	53	28	64
2150160	43	46	18	58
2150171	46	44	18	56
2150175	48	44	17	57
2150178	49	41	18	56
2150179	47	43	18	58
2150279	42	51	23	56
2150295	48	56	32	67
2150298	48	57	32	70
2150415	38	44	28	73
2150444	35	43	24	64
2150445	35	45	28	65
2150447	37	44	29	64
2150503	50	46	27	71
2150510	51	40	25	71
2150577	57	36	28	66
2150621	41	32	36	71
2150638	41	39	32	71
2150681	42	50	30	61
2150782	59	47	20	69
2150785	56	46	18	69
2150786	60	47	21	69
2150827	56	30	36	67
2150829	58	29	35	69
2151018	49	32	26	69
2151026	50	34	29	74
2151028	49	34	27	74
2151033	48	34	23	75
2151049	50	35	29	80
2151231	47	42	44	65
2151254	56	41	41	62
2151258	55	37	37	63
2151381	61	49	30	54
2151399	62	49	33	54
2151402	56	46	29	51
2151404	62	50	33	52
2151406	59	45	28	49
2151407	57	49	35	51
2151408	55	46	26	49
2151409	59	51	33	53
2151412	54	52	32	49
2151419	62	53	44	54
2151445	52	49	29	51
2151446	54	49	38	54
2151592	44	41	28	74
2151594	42	40	24	72
2151597	38	38	20	69
2151665	25	14	10	43
2151670	26	12	12	41
2151672	25	12	11	41
2151721	4	3	3	13
2151722	4	3	3	13
2152159	8	6	5	10
2152160	8	5	5	10
2152161	8	8	5	12
2152162	8	8	5	12
2152220	32	31	27	54
2152221	34	31	26	52
2152365	24	44	24	42
2152371	22	37	19	30
2152373	21	32	19	28
2152785	34	53	25	57
2152891	42	44	25	63
2152892	46	45	28	64
2152941	54	40	22	72
2153022	50	37	20	47
2153161	39	44	39	57
2153213	46	45	35	59
2153260	59	46	32	60
2153261	60	46	33	60
2153262	60	45	33	60
2153299	66	51	28	54
2153369	41	28	8	23
2153373	39	24	9	19
2153374	37	24	9	16
2153405	24	14	6	10
2153409	22	11	5	10
2153411	15	14	5	7
2154013	58	38	27	59
2154045	48	37	30	66
2154074	42	35	19	64
2154123	51	47	17	79
2154124	51	48	16	78
2154372	51	65	55	73
2154374	51	60	55	75
2154722	32	50	15	88
2154740	44	57	21	82
2154770	50	66	23	90
2155158	56	53	22	45
2155160	54	53	23	45
2155189	48	52	23	50
2155209	57	51	24	62
2155312	52	40	25	62
2155358	46	27	30	53
2155409	42	32	35	44
2155553	44	39	26	57
2155578	42	44	20	49
2155620	47	48	27	47
2155647	53	56	30	57
2155648	52	55	29	56
2155650	49	50	26	55
2155652	50	60	32	56
2155654	51	56	29	55
2155655	50	50	27	53
2155720	48	50	36	52
2155748	50	55	39	67
2155802	54	42	47	74
2156002	42	44	44	41
2156071	31	48	38	42
2156100	34	54	40	44
2156101	34	53	38	43
2156148	34	53	42	54
2156190	32	42	33	48
2156464	54	45	55	91
2156921	34	51	34	74
2156974	35	56	34	57
2157007	36	53	27	50
2157008	36	53	28	48
2157041	49	55	31	65
2157073	49	52	27	61
2157136	42	41	30	62
2157231	30	39	32	67
2157262	36	35	38	70
2157280	36	32	38	72
2157300	32	37	43	71
2157366	38	26	38	55
2157367	36	26	38	55
2157744	35	30	31	60
2157833	47	31	34	81
2157834	48	32	34	85
2157885	54	37	34	73
2157886	46	34	25	73
2157907	50	28	27	64
2157928	50	29	19	60
2157990	48	37	24	46
2158291	47	46	25	72
2158451	46	38	45	68
2158559	26	16	28	25
