site_id	Mock_3	Mock_6	Mock_1	Mock_5
1422074	11	10	6	15
1422095	10	8	7	13
1422146	11	13	9	6
1422155	12	12	10	7
1422163	13	13	6	6
1422216	8	10	10	5
1422218	8	9	9	4
1422304	10	12	9	10
1422306	10	12	10	10
1422323	11	15	8	9
1422326	10	15	7	9
1422327	11	15	7	9
1422339	8	18	6	8
1422369	8	18	7	10
1422451	6	11	5	5
1422453	6	10	5	5
1422455	5	10	5	5
1422480	6	10	8	10
1422578	9	14	11	9
1422581	8	14	11	9
1422596	10	13	10	11
1422601	10	14	9	11
1422602	10	14	10	11
1422670	13	5	11	7
1422672	11	5	10	8
1422673	11	5	11	8
1422780	17	9	17	14
1422793	17	10	17	15
1422807	16	10	15	14
1422810	12	11	15	13
1422813	16	11	15	14
1422949	14	11	8	13
1423022	8	9	1	6
1423397	2	11	3	4
1423440	7	11	2	6
1423493	14	12	7	11
1423503	15	15	8	11
1423504	15	15	7	13
1423505	15	15	7	13
1423507	15	15	7	13
1423510	15	16	7	12
1423532	14	15	12	11
1423581	12	18	13	9
1423644	5	16	10	11
1423653	5	13	9	10
1423682	5	8	8	12
1423724	6	7	8	14
1423792	8	10	15	14
1423872	9	9	16	10
1423873	9	8	15	10
1423874	9	7	15	9
1424005	15	9	7	9
1424043	10	7	6	8
1424085	10	3	7	10
1424100	8	3	6	13
1424181	12	4	3	17
1424224	10	10	3	18
1424228	12	10	5	20
1424244	13	10	6	18
1424331	10	15	12	7
1424351	15	11	15	8
1424411	14	10	9	5
1424433	17	9	10	6
1424434	17	7	9	6
1424465	15	9	9	9
1424643	16	4	9	10
1424661	15	4	8	9
1424664	14	3	8	9
1424669	14	3	8	11
1424681	12	3	6	16
1424684	12	3	6	15
1424688	11	4	7	16
1424703	14	6	9	17
1424709	13	9	8	17
1424729	13	11	11	18
1424740	12	14	14	21
1424741	12	14	14	21
1424742	13	14	14	21
1424745	13	13	13	21
1424949	8	18	17	16
1424950	8	18	17	14
1425095	12	9	13	21
1425104	11	9	13	19
1425132	13	10	13	14
1425133	13	10	14	11
1425140	12	10	12	10
1425143	14	12	14	10
1425146	12	12	15	9
1425164	12	14	15	10
1425168	11	13	15	11
1425169	12	15	15	7
1425199	10	18	15	10
1426339	11	13	11	18
1426340	11	14	10	18
1426341	10	13	11	18
1426342	9	14	11	17
1426371	9	18	17	19
1426380	9	18	16	16
1426397	13	18	17	17
1426419	11	13	16	19
1426428	14	12	13	19
1426435	13	12	12	19
1426490	9	11	11	16
1426491	8	11	11	16
1426564	7	9	4	18
1426598	6	8	5	20
1426829	5	4	4	17
1426913	5	7	12	5
1427147	5	2	2	1
1427148	5	2	2	1
1427280	17	9	9	11
1427293	15	8	9	10
1427297	13	8	9	10
1427298	13	8	9	10
1436545	4	2	7	12
1437861	9	6	13	21
1438066	6	16	15	12
1438081	5	15	15	12
1438105	7	16	15	8
1438126	9	16	16	8
1438190	13	11	11	6
1438344	14	11	6	8
1438438	7	4	1	2
1438656	11	2	11	8
1438768	17	12	14	12
1438772	16	12	14	11
1438916	15	16	6	17
1438917	15	16	6	16
1438919	14	16	5	15
1438925	11	16	5	14
1438929	12	16	5	14
1438972	15	18	7	10
1439044	16	18	11	13
1439272	4	4	8	7
1439402	8	12	9	9
1439405	7	10	8	6
1439408	7	11	7	6
1439415	8	11	7	6
1439416	8	11	6	6
1439441	10	8	6	7
1439457	13	10	9	8
1439459	14	10	8	8
1439476	15	11	7	8
1439498	17	12	8	9
1439501	17	13	8	9
1439502	16	12	7	9
1439597	16	12	10	9
1439648	10	8	9	4
1439649	10	8	9	4
1439650	10	9	9	4
1439652	10	8	9	4
1439669	8	4	8	2
1452880	12	7	10	10
1452881	11	7	11	12
1452882	12	7	11	14
1452883	12	7	11	15
1452888	12	7	13	16
1452891	12	7	12	16
1452892	13	7	12	14
1452908	15	7	12	15
1452955	10	15	16	20
1452992	11	18	14	16
1453010	10	16	16	16
1453013	10	16	15	20
1453014	11	16	16	20
1453016	11	13	14	19
1453039	12	14	11	15
1453041	11	13	11	14
1453043	13	14	11	15
1453076	12	12	12	11
1453133	16	11	10	18
1453137	16	13	10	18
1453163	15	14	9	16
1453164	15	14	9	17
1453165	14	13	9	17
1453166	15	14	9	17
1453466	8	11	9	21
1453469	8	13	9	19
1453473	6	13	9	16
1453474	7	16	9	17
1453482	8	15	8	16
1453483	8	15	8	16
1453484	6	15	8	16
1453485	6	15	7	16
1453486	4	17	7	17
1453487	6	18	7	16
1453488	6	17	7	16
1453519	8	16	7	17
1453537	9	17	6	16
1453538	10	17	6	16
1453604	10	11	8	14
1453606	10	11	8	14
1453607	10	11	8	14
1453608	10	11	8	14
1453629	9	11	11	15
1453631	9	11	11	15
1453632	9	11	11	15
1453635	9	10	12	15
1453636	9	8	11	14
1453661	7	8	8	12
1453676	7	7	8	11
1453677	7	7	8	10
1453752	6	15	8	16
1453768	7	14	4	17
1453790	8	15	4	18
1453792	8	14	4	18
1453801	8	16	4	18
1453863	10	14	7	19
1453870	11	14	7	19
1453886	11	13	10	18
1453918	12	13	15	16
1454016	10	15	17	9
1454030	12	14	16	9
1454070	13	17	11	13
1454073	13	17	11	16
1454108	11	17	6	14
1454116	13	15	4	15
1454117	14	16	4	15
1454120	13	14	4	14
1454156	13	11	6	16
1454218	13	14	7	14
1454221	12	13	7	14
1454288	12	15	11	9
1454294	14	14	11	9
1454632	11	13	11	18
1454695	15	13	7	11
1454732	16	14	8	14
1454739	17	13	9	13
1454774	14	17	11	13
1454787	11	15	9	13
1454915	11	11	14	15
1454972	9	8	10	11
1454975	8	8	10	12
1454977	8	8	10	10
1454998	8	8	9	11
1455127	6	8	14	11
1455189	6	7	6	5
1455191	6	5	6	4
1455223	7	10	9	4
1455259	8	7	11	4
1455293	9	13	12	4
1455335	6	11	11	6
1455336	5	9	12	6
1455337	5	11	13	6
1455340	6	12	14	6
1455586	8	13	6	12
1455601	9	11	5	13
1455656	13	7	6	19
1455657	13	7	6	19
1455658	13	7	5	19
1455692	13	4	7	21
1455693	13	4	7	21
1455694	13	4	7	21
1455695	13	4	6	17
1455736	11	3	5	13
1455767	9	4	6	16
1455806	7	12	2	14
1455807	6	11	3	14
1455808	7	12	3	15
1455829	7	15	1	14
1455843	7	15	2	12
1455844	6	16	2	12
1455845	6	16	2	12
1455892	6	18	6	14
1455994	6	10	5	19
1455997	5	10	5	20
1456044	10	10	4	16
1456045	9	10	5	16
1456051	9	7	4	13
1456052	9	7	5	12
1456053	9	7	4	12
1456054	9	7	5	12
1456118	10	12	8	9
1456243	13	15	15	12
1456299	10	15	12	12
1456308	10	14	12	12
1456337	9	10	7	16
1456353	10	9	10	16
1456371	12	8	9	15
1456377	11	8	10	15
1456400	11	9	12	14
1456419	12	8	10	12
1456492	14	14	15	15
1456494	15	15	16	16
1456497	15	14	13	17
1456502	14	14	14	16
1456520	14	15	12	17
1457035	12	10	10	13
1457044	12	12	9	13
1457082	10	9	7	10
1457111	13	12	7	7
1457166	9	12	10	6
1457211	6	14	7	7
1457213	7	14	7	7
1457238	4	14	8	7
1457276	8	11	11	8
1457304	9	12	10	7
1457349	11	8	8	6
1457352	11	8	9	7
1457354	11	8	7	6
1457380	12	8	7	7
1457511	6	7	11	13
1457513	7	7	10	13
1457577	5	6	8	11
1457633	5	5	8	10
1457656	7	4	9	10
1457662	8	4	8	10
1457663	9	4	9	10
1457669	9	4	8	8
1457906	5	14	6	6
1457951	5	13	9	5
1458085	3	8	5	6
1458086	3	7	5	6
1458127	2	8	2	11
1458128	2	7	2	11
1458214	4	10	11	13
1458272	2	9	11	11
1458277	3	8	12	8
1458290	3	10	10	9
1458325	2	10	6	8
1458348	2	10	6	10
1458369	3	12	6	12
1458384	3	14	8	13
1458454	8	10	9	20
1458467	7	10	8	17
1458495	11	11	10	19
1458496	11	11	10	19
1458514	15	11	9	17
1458518	15	12	10	17
1458533	15	14	10	18
1458787	5	18	1	11
1458807	5	18	1	11
1458819	7	18	2	13
1458898	7	11	5	13
1458937	9	10	5	12
1459094	10	5	11	9
1459115	9	5	10	9
1459121	8	5	11	10
1459126	9	5	11	10
1459127	9	5	11	10
1459226	15	17	8	14
1459293	17	17	10	15
1459304	13	12	9	12
1459344	11	14	10	11
1459347	11	12	11	16
1459451	9	13	11	13
1459466	10	13	13	12
1459473	9	13	15	12
1459495	11	9	13	11
1459496	11	9	12	7
1459539	8	3	9	4
1459569	7	1	7	3
1460307	3	2	4	10
1460412	5	6	10	12
1460413	5	6	10	12
1460414	5	5	10	12
1460417	5	6	10	11
1460430	5	7	12	10
1460514	4	11	13	10
1460543	4	11	15	12
1460561	7	12	13	12
1460563	6	12	13	12
1460564	7	12	13	12
1460608	6	11	9	8
1460659	8	7	9	5
1460764	8	7	8	9
1460768	6	8	8	8
1460770	6	8	10	9
1460776	6	7	10	9
1460784	6	8	10	10
1460833	6	10	8	8
1460840	7	10	8	9
1460844	7	10	8	9
1460905	9	10	10	9
1461055	11	11	13	12
1461056	11	11	13	11
1461065	10	13	9	9
1461131	14	13	7	7
1461238	9	7	9	4
1461520	12	7	6	8
1461601	3	7	7	9
1461604	5	7	7	10
1461687	5	9	7	14
1461688	5	9	8	13
1461709	5	9	8	16
1461732	5	8	7	15
1461734	5	6	7	16
1461754	7	10	6	19
1461801	7	9	5	17
1461837	9	10	8	15
1461838	9	10	8	15
1461863	11	11	9	12
1461883	12	14	11	14
1461884	12	14	11	15
1461885	13	13	13	13
1461889	13	13	13	12
1461912	14	12	11	12
1461933	17	12	12	16
1461963	17	12	14	16
1461988	17	11	10	17
1462085	13	8	8	21
1462086	13	8	8	21
1462088	13	8	5	21
1462090	13	8	5	21
1462092	13	8	5	20
1462104	12	7	5	19
1462303	7	9	5	6
1462483	2	5	2	10
1462484	2	5	2	10
1462546	4	10	5	16
1462633	15	14	7	13
1462656	16	15	5	11
1462848	12	8	7	12
1462868	14	11	8	14
1462894	11	10	7	8
1462918	14	10	7	4
1462920	14	10	7	4
1462921	14	9	7	3
1462952	16	11	7	9
1462978	14	8	7	10
1463023	11	10	5	11
1463029	12	10	5	11
1463129	11	11	8	11
1463147	15	11	13	13
1463181	14	13	12	11
1463187	16	14	12	11
1463236	17	9	14	12
1463306	12	12	8	11
1463316	12	12	7	9
1463337	11	14	9	9
1463340	12	14	9	9
1463347	11	16	8	8
1463348	11	16	7	8
1463390	12	17	6	4
1463395	13	17	6	4
1463397	13	16	6	4
1463399	11	16	5	4
1463401	12	16	5	4
1463486	8	9	3	6
1463487	8	9	3	6
1463490	8	9	3	6
1463491	7	9	3	7
1463651	15	7	8	12
1463654	17	9	7	12
1463689	13	13	6	8
1463731	10	15	3	9
1463745	10	14	3	9
1463747	10	14	3	10
1463798	10	17	1	9
1464211	11	18	16	10
1464236	11	18	15	9
1464240	8	17	12	9
1464340	4	8	15	15
1464518	15	11	8	12
1464559	11	11	6	14
1464593	8	10	4	12
1464941	14	5	9	9
1464949	14	8	8	9
1464978	15	9	8	11
1465073	13	11	7	15
1465091	8	9	7	13
1465092	8	9	7	14
1465140	3	5	5	13
1465155	5	5	5	15
1465318	11	9	7	12
1465319	11	10	7	11
1465523	17	18	9	15
1465525	16	17	8	11
1465527	16	16	7	11
1465588	11	13	3	6
1465589	11	13	3	6
1465614	9	16	4	8
1465615	10	17	4	7
1465616	10	16	4	8
1465619	10	18	4	8
1465704	6	14	4	13
1465707	6	14	3	12
1465716	6	15	6	14
1465738	7	13	7	14
1465763	9	11	10	15
1465764	9	11	11	15
1465765	8	11	10	15
1465767	8	10	10	14
1465826	7	8	11	19
1465852	8	7	10	19
1465854	8	7	8	20
1465894	7	7	8	18
1465922	6	5	6	17
1465975	7	9	9	9
1466032	7	8	7	8
1466117	7	10	6	15
1466238	9	7	2	17
1466269	10	7	1	13
1466303	8	5	1	14
1466304	8	5	1	14
1466383	13	4	2	4
1466388	13	4	3	6
1466418	11	4	4	7
1466441	12	6	6	7
1466442	12	6	6	8
1466443	12	6	6	9
1466453	11	6	6	7
1466531	7	9	14	7
1466533	4	8	14	7
1466534	4	9	13	7
1466552	5	9	16	5
1466574	7	9	16	8
1466591	7	9	15	9
1466593	7	10	15	9
1466603	6	9	15	9
1466613	4	7	16	8
1466669	9	6	17	12
1466697	9	4	14	14
1466732	9	4	13	15
1466733	9	4	12	15
1466734	9	4	14	15
1466748	9	2	15	13
1466851	6	9	5	11
1466853	7	9	6	12
1466968	7	12	2	15
1466972	7	10	2	15
1466976	7	10	2	17
1467001	7	12	4	18
1467002	7	13	3	17
1467026	7	17	5	15
1467275	13	10	10	7
1467448	13	18	4	11
1467504	5	10	11	13
1467523	13	11	13	12
1467531	13	6	13	15
1467533	14	6	12	15
1467614	16	8	16	10
1467711	14	6	13	11
1467714	14	7	15	13
1467715	14	8	15	14
1467716	13	8	15	13
1467717	15	10	14	12
1467864	11	14	5	21
1467880	8	13	5	21
1467909	12	12	4	21
1467913	12	12	5	21
1467918	11	11	5	18
1467964	15	9	5	15
1468050	11	8	12	20
1468060	11	8	10	19
1468064	11	8	10	18
1468065	11	8	10	18
1468067	11	8	10	18
1468069	11	8	10	18
1468322	16	11	5	14
1468323	16	10	6	14
1468336	17	12	6	14
1468340	17	12	6	14
1468349	17	13	4	17
1468360	16	13	5	19
1468367	15	15	7	16
1468369	17	14	6	16
1468372	16	13	6	16
1468373	15	14	5	13
1468376	16	14	5	13
1468415	8	13	5	12
1468416	9	12	6	13
1468418	8	12	6	13
1468419	7	12	5	13
1468423	7	11	6	11
1468435	8	11	5	11
1468499	6	10	4	10
1468502	7	10	4	9
1468515	5	9	3	9
1468517	7	9	2	9
1468562	9	10	2	7
1468563	10	10	2	8
1468564	10	9	2	8
1468580	10	9	2	9
1468601	11	9	2	10
1468609	13	10	2	9
1468628	12	8	2	8
1468790	7	4	8	4
1468814	6	8	5	4
1468860	5	9	6	3
1469018	5	11	13	3
1469118	9	14	11	6
1469268	8	12	9	11
1469345	8	15	12	14
1469364	10	15	12	15
1469365	10	15	14	14
1469366	10	15	14	15
1469475	11	6	16	14
1469502	10	5	16	11
1469514	8	8	16	11
1469515	8	8	14	11
1469516	8	8	14	11
1469520	7	8	14	11
1469593	8	12	16	14
1469680	7	9	14	9
1469683	7	9	13	9
1469723	7	11	12	6
1469724	8	11	13	7
1469729	8	14	13	7
1469766	6	12	12	7
1469819	5	12	5	11
1469869	11	17	12	11
1469871	11	15	12	10
1469874	10	17	10	10
1469993	7	15	11	5
1469994	7	15	11	4
1469995	7	15	10	4
1470034	3	15	6	6
1470075	9	11	4	8
1470145	12	15	7	10
1470149	12	14	8	10
1470152	13	12	7	9
1470204	11	12	6	9
1470249	10	9	8	6
1470359	12	13	7	4
1470405	13	11	4	7
1470429	16	11	4	8
1470439	13	14	4	10
1470553	16	10	10	16
1470594	14	8	11	14
1470798	6	17	10	13
1470894	10	18	8	7
1470973	8	13	11	4
1470975	8	17	10	4
1470976	8	17	10	5
1471097	5	16	12	12
1471117	6	15	11	15
1471159	4	8	14	9
1471165	6	8	14	12
1471346	8	13	14	11
1471353	9	15	15	11
1471482	11	9	12	12
1471554	6	10	5	11
1471555	6	10	6	12
1471558	6	10	6	9
1471560	6	11	7	9
1471617	5	11	7	7
1471624	5	12	7	7
1471704	7	11	9	6
1471708	9	11	8	7
1471727	11	9	10	8
1471729	11	9	10	7
1471773	12	9	9	9
1471876	9	12	12	21
1471877	9	12	12	21
1471914	7	11	12	20
1471943	7	18	16	18
1472022	4	15	17	9
1472031	5	15	17	9
1472097	12	10	14	15
1472187	15	7	8	17
1472188	15	8	8	17
1472189	14	6	8	16
1472191	15	9	8	17
1472192	15	9	8	15
1472195	15	10	8	16
1472210	12	9	6	8
1472211	13	9	6	8
1472263	10	7	9	7
1472278	9	8	12	6
1472302	10	8	12	5
1472393	16	11	11	9
1472413	17	11	10	9
1472598	11	9	16	8
1472697	11	10	11	2
1472699	11	10	11	2
1472700	10	9	11	1
1472701	11	9	11	1
1472703	11	10	11	2
1472737	10	10	13	8
1472765	10	7	13	10
1472820	13	8	8	13
1472842	11	7	8	16
1472850	10	9	8	15
1472851	10	9	8	16
1472908	8	6	10	15
1472915	10	6	10	16
1472958	10	6	9	14
1472963	9	5	10	15
1472966	9	7	11	17
1472975	10	7	9	14
1472982	13	6	10	16
1473025	12	5	12	12
1473048	11	6	7	14
1473049	13	6	8	14
1473050	11	6	9	14
1473055	11	7	9	16
1473059	11	6	9	15
1473061	9	6	10	14
1473288	11	9	11	8
1473290	11	9	10	8
1473291	11	10	9	8
1473292	11	9	11	8
1473294	11	10	11	8
1473295	11	11	11	8
1473375	12	11	15	6
1473389	12	13	17	8
1473398	12	13	17	8
1473420	6	13	16	8
1473436	6	12	15	9
1473438	6	13	15	9
1473484	6	15	12	9
1473503	7	17	12	8
1473506	8	17	12	8
1473515	7	16	10	8
1473547	8	18	11	8
1473550	8	18	11	8
1473551	8	18	11	8
1473553	8	18	11	8
1473646	10	16	12	11
1473696	8	13	12	15
1473698	8	15	10	15
1473699	8	15	11	15
1473702	8	13	11	12
1473703	8	15	11	12
1473704	9	12	12	12
1473730	6	14	6	10
1473971	10	6	2	4
1473972	9	6	2	4
1474014	11	10	7	6
1474015	11	10	7	5
1474016	11	11	7	5
1474017	11	11	7	5
1474083	10	9	10	12
1474116	6	6	11	19
1474117	6	7	11	19
1474119	6	7	11	18
1474141	7	5	8	21
1474177	9	4	9	21
1474205	9	8	9	19
1474207	9	7	10	20
1474208	10	7	10	20
1474231	10	11	12	19
1474310	7	10	12	9
1474350	7	10	10	11
1474351	7	10	10	11
1474352	6	8	10	11
1474354	7	8	10	9
1474356	7	8	10	10
1474394	5	5	12	15
1474397	5	5	12	15
1474398	5	5	12	15
1474461	4	8	8	17
1474487	7	7	8	16
1474516	5	8	6	18
1474539	5	9	4	18
1474546	5	10	4	19
1474549	4	11	5	18
1474564	7	10	10	16
1474568	7	10	12	15
1474616	9	14	16	21
1474619	10	13	16	20
1474642	8	14	14	19
1474654	9	16	15	16
1474696	13	17	17	21
1474698	13	16	16	20
1474699	13	16	15	21
1474704	12	17	13	21
1474719	12	18	10	21
1474727	11	17	11	19
1474744	11	15	11	17
1474768	14	12	13	16
1474770	13	11	11	16
1474849	11	6	11	7
1474931	9	5	6	13
1474932	9	5	5	13
1474969	9	6	5	16
1475004	6	5	5	19
1475006	6	5	5	20
1475081	6	5	8	17
1475082	6	5	8	17
1475155	8	6	7	20
1475157	8	6	7	20
1475160	6	6	7	20
1475196	9	8	9	18
1475225	8	9	8	14
1475235	7	10	7	14
1475236	7	12	7	15
1475249	6	9	8	11
1475278	9	15	10	7
1475366	8	16	12	11
1475384	12	18	10	14
1475385	13	18	10	14
1475524	8	14	7	11
1475809	6	6	5	12
1475811	6	5	5	13
1475812	6	5	5	13
1475816	6	3	5	13
1475828	8	4	8	16
1475876	7	6	5	16
1475878	8	5	5	16
1475990	17	6	5	15
1475991	16	6	5	14
1476016	17	7	6	17
1476027	16	5	6	17
1476029	15	5	6	19
1476030	16	5	6	19
1476136	17	3	8	18
1476140	16	3	6	17
1476141	16	3	6	18
1476199	16	4	5	13
1476200	16	4	5	13
1476202	14	4	5	13
1476214	15	4	4	15
1476216	13	4	4	14
1476218	16	4	4	14
1476220	15	4	6	12
1476221	14	4	6	12
1476222	15	4	6	12
1476312	17	7	7	9
1476313	17	7	6	9
1476333	15	9	8	11
1476335	15	8	8	11
1476356	17	13	9	14
1476358	17	13	9	13
1476365	17	15	10	13
1476366	16	15	10	14
1476370	15	15	8	14
1476371	16	14	8	14
1476372	16	14	8	14
1476396	15	18	5	15
1476411	13	17	4	17
1476414	12	18	4	17
1476418	13	18	5	17
1476461	8	17	8	20
1476464	7	16	6	21
1476507	5	13	6	16
1476510	5	13	7	17
1476623	4	7	11	15
1476624	4	7	9	14
1476625	4	7	11	14
1476626	5	7	11	14
1476637	5	6	9	14
1476904	8	10	17	12
1476927	7	10	14	13
1476932	7	10	14	13
1476951	5	14	15	14
1476977	5	11	11	12
1476979	4	12	11	13
1476993	6	10	15	12
1477014	1	8	12	9
1477070	3	9	11	11
1477078	3	10	10	9
1477125	4	6	8	8
1477196	3	7	9	8
1477216	6	8	11	9
1477217	6	8	12	8
1477218	6	7	12	8
1477227	7	10	11	8
1477266	8	14	10	11
1477267	8	14	8	11
1477317	6	15	7	11
1477327	6	14	8	8
1477353	8	14	10	8
1477354	8	15	10	8
1477355	8	15	10	8
1477356	8	15	9	8
1477367	5	18	12	10
1477368	5	18	12	10
1477535	17	18	17	9
1477606	16	11	17	13
1477668	13	11	10	16
1477702	11	12	10	17
1477779	12	17	8	14
1477876	9	12	16	14
1477897	6	9	15	13
1477939	5	2	13	9
1477950	5	6	14	8
1477961	5	7	13	8
1478110	9	13	12	13
1478135	9	14	17	13
1478140	9	13	15	13
1478148	10	15	17	12
1478164	7	16	15	13
1478167	7	16	16	13
1478182	10	16	16	12
1478205	6	15	16	16
1478207	5	14	16	16
1478209	6	16	15	15
1478222	5	17	15	14
1478251	7	15	12	14
1478255	11	15	12	13
1478262	12	16	12	18
1478289	15	17	7	16
1478297	14	16	5	16
1478322	15	15	6	17
1478470	17	9	2	10
1478610	12	6	4	15
1478611	11	6	4	15
1478614	11	6	4	17
1478615	12	6	4	16
1478617	13	7	4	16
1478698	13	13	4	13
1478722	11	11	6	16
1478814	9	8	7	16
1478904	10	8	6	16
1478937	11	8	6	13
1479022	11	18	8	13
1479119	6	18	6	14
1479143	6	18	11	13
1479203	6	18	12	10
1479214	5	17	12	13
1479229	6	16	13	8
1479232	6	16	13	8
1479265	6	15	17	11
1479274	7	13	15	12
1479311	6	9	10	14
1479392	9	9	10	18
1479427	8	11	5	12
1479481	6	11	9	5
1479482	7	10	9	6
1479484	7	10	9	5
1479591	7	10	12	7
1479605	8	9	12	8
1479629	17	14	8	13
1479631	17	14	8	11
1479675	17	13	8	18
1479717	17	10	9	16
1479722	17	10	9	17
1479727	17	8	9	15
1479746	16	13	11	13
1479747	17	13	11	13
1479754	16	16	11	13
1479758	16	15	14	18
1479774	11	11	13	14
1479776	7	11	13	14
1479863	6	12	14	11
1479903	10	11	12	14
1479904	10	11	12	14
1479906	9	11	9	11
1479908	9	11	9	9
1479921	9	11	8	10
1479922	9	11	8	10
1479926	9	11	9	11
1479928	9	12	9	11
1479932	8	11	9	11
1479946	10	13	7	12
1479947	9	14	7	12
1479963	10	14	8	11
1479969	8	18	8	11
1479970	9	18	8	11
1479971	9	18	8	10
1480121	17	17	13	18
1480151	17	13	14	18
1480170	14	12	14	14
1480171	14	12	14	14
1480192	16	12	14	10
1480204	15	14	17	11
1480205	15	14	16	10
1480207	15	14	16	11
1480210	15	13	16	10
1480211	15	12	16	10
1480213	15	13	17	10
1480433	13	18	9	11
1480434	13	17	9	10
1480475	15	18	6	11
1480581	14	16	10	14
1480582	14	15	10	13
1480584	14	16	10	14
1480618	12	14	11	12
1480623	10	14	10	12
1480653	7	10	10	8
1480655	6	10	9	8
1480656	6	11	9	8
1480810	7	17	2	12
1480887	9	15	3	12
1480893	9	14	3	11
1480905	9	15	6	9
1480920	9	14	6	13
1480951	8	14	9	11
1480967	9	13	11	12
1480968	9	13	11	12
1480972	9	13	10	12
1480997	7	14	12	13
1481046	3	10	12	14
1481052	4	11	9	15
1481053	4	12	9	16
1481114	7	9	8	9
1481115	7	9	8	9
1481202	10	7	7	12
1481203	10	8	8	12
1481204	8	7	8	11
1481262	9	6	4	12
1481345	12	8	7	10
1481355	12	9	6	12
1481406	15	8	7	10
1481610	6	9	11	15
1481613	6	8	12	15
1481614	6	7	12	14
1481747	6	9	12	12
1481761	5	9	15	19
1481990	13	7	9	17
1482054	11	14	9	14
1482133	10	16	7	8
1482190	10	16	10	10
1482238	4	14	14	10
1482274	2	9	12	9
1482288	3	9	14	10
1482290	3	9	13	10
1482291	4	9	13	9
1482293	3	8	14	10
1482295	4	9	14	10
1482297	4	9	15	9
1482346	8	6	11	11
1482347	8	5	12	12
1482352	9	6	9	11
1482362	9	6	11	13
1482405	12	11	10	17
1482408	12	11	10	19
1482438	10	13	12	20
1482439	10	14	12	20
1482444	10	13	11	21
1482463	7	15	10	20
1482495	7	17	11	19
1482497	7	16	11	19
1482518	5	14	10	12
1482545	8	12	11	13
1482561	10	13	15	13
1482562	8	13	15	13
1482563	10	13	15	13
1482569	8	11	16	13
1482577	11	14	13	15
1482582	10	16	13	12
1482585	10	16	11	14
1482711	8	18	6	13
1482717	8	18	5	16
1482738	7	14	5	14
1482743	7	9	7	15
1482769	12	8	8	15
1482784	12	9	8	17
1482794	12	8	10	18
1482866	9	11	6	20
1482913	5	10	4	12
1482950	4	9	6	16
1482952	4	9	8	15
1482953	4	9	7	14
1482966	4	9	7	17
1483017	10	11	8	21
1483115	16	10	5	20
1483139	17	15	5	19
1483165	17	8	6	20
1483193	14	14	5	17
1483253	12	18	7	13
1483255	12	18	7	13
1483257	12	17	7	13
1483465	14	15	13	16
1483500	13	11	12	15
1483530	10	11	14	12
1483548	10	18	14	12
1483583	10	18	17	8
1483678	8	18	14	13
1483696	6	15	12	14
1483697	7	14	13	14
1483700	7	15	13	14
1483701	7	15	13	14
1483702	7	13	13	14
1483711	7	15	11	16
1483713	8	14	11	16
1483718	4	15	11	16
1483720	6	13	11	14
1483721	7	14	11	15
1483722	7	14	11	14
1483741	7	10	7	17
1483753	9	9	7	17
1483775	7	9	6	15
1483804	11	12	5	17
1483906	13	14	7	15
1483952	10	12	9	13
1483997	12	12	7	10
1484020	10	11	6	12
1484041	7	7	7	12
1484044	6	9	8	13
1484146	11	9	12	18
1484181	17	7	13	17
1484182	17	7	13	16
1484192	16	8	13	15
1484317	13	14	10	12
1484318	13	14	10	13
1484320	8	14	10	11
1484321	8	14	10	11
1484326	8	14	9	10
1484330	8	15	9	11
1484331	8	15	8	10
1484351	4	13	7	6
1484384	6	18	9	10
1484522	16	16	13	14
1484543	17	18	7	12
1484561	15	15	10	15
1484562	16	15	9	14
1484563	15	15	8	14
1484650	15	8	9	14
1484656	15	7	7	13
1484698	13	5	11	11
1484750	17	14	7	12
1484774	15	13	7	13
1484913	7	14	4	6
1484921	7	14	7	6
1484922	7	14	7	6
1484924	7	15	7	6
1484941	7	16	7	7
1484999	5	18	11	11
1485069	8	16	8	11
1485071	8	16	8	11
1485072	8	16	8	11
1485074	8	15	9	11
1485178	8	5	4	12
1485181	6	5	4	12
1485312	9	4	7	9
1485326	10	5	11	10
1485338	11	5	12	11
1485343	11	4	12	11
1485369	14	9	14	15
1485373	12	9	16	15
1485573	13	11	11	4
1485637	12	12	11	7
1485639	13	12	11	8
1485646	11	10	11	8
1485681	9	7	12	9
1485697	10	8	11	12
1485723	9	9	11	15
1485724	10	10	11	17
1485783	9	12	11	20
1485784	10	12	11	18
1485788	11	12	14	18
1485838	9	12	17	19
1485847	8	14	17	16
1485849	7	14	17	15
1486096	12	17	15	13
1486162	10	15	14	13
1486171	6	14	12	13
1486172	7	15	12	13
1486173	7	15	12	13
1486177	8	15	12	12
1486192	6	13	15	6
1486193	6	12	14	6
1486194	6	12	13	5
1486222	6	8	13	4
1486223	6	9	12	6
1486224	6	9	12	4
1486307	6	16	11	5
1486320	6	16	9	5
1486322	6	15	9	4
1486420	4	8	6	6
1486421	4	8	5	5
1486422	4	8	5	6
1486459	6	5	8	7
1486460	6	6	8	7
1486569	7	4	10	10
1486570	7	4	10	10
1486571	7	4	10	10
1486572	7	4	10	10
1486586	6	4	9	12
1486588	6	4	9	12
1486590	6	4	9	12
1486594	6	4	8	12
1486602	5	5	9	11
1486614	4	6	8	10
1486625	2	6	8	9
1486636	2	6	6	11
1486703	4	10	7	9
1486721	3	9	7	9
1486724	3	9	6	10
1486739	4	13	8	13
1486771	4	11	7	11
