site_id	ASM_48	ASM_49
1112898	0.0172	0.0104
1112974	0.0274	0.0104
1112975	0.0135	0.0104
1112977	0.0137	0.0099
1112981	0.0137	0.0103
1113096	0.0337	0
1113125	0.0116	0.0105
1113126	0.0119	0.0106
1113130	0.0115	0.0101
1113207	0.0172	0.0109
1113283	0.0185	0.0103
1113288	0.0179	0.01
1113289	0.0182	0.00962
1113294	0	0.0194
1113348	0.0333	0
1113369	0	0.0253
1113428	0.0164	0.019
1113429	0	0.019
1113431	0	0.019
1113432	0	0.0235
1113435	0.0182	0.011
1113437	0.0185	0.0112
1113444	0.087	0
1113494	0	0.0217
1113506	0.04	0
1113579	0	0.0274
1113580	0	0.0267
1113583	0	0.0299
1113621	0	0.0323
1113656	0.0303	0
1113662	0.0286	0
1113664	0.0282	0
1113665	0.0274	0
1113766	0.0385	0
1113799	0.0238	0
1113805	0.0238	0
1113807	0.038	0
1113887	0	0.0256
1113916	0.0215	0
1113959	0	0.0222
1113966	0.0278	0
1113983	0.0167	0.0106
1113990	0	0.0217
1113997	0	0.0204
1113998	0	0.0208
1114145	0	0.0211
1114184	0.0896	0
1114222	0.0137	0.0109
1114474	0.0328	0
1114546	0.0339	0
1114586	0.0149	0.0154
1114587	0.0154	0.0141
1114623	0.026	0
1114624	0.026	0
1114666	0	0.0286
1114696	0.0256	0
1114697	0.0282	0
1114716	0.0267	0
1114737	0.0114	0.0111
1114774	0.0278	0
1114793	0	0.0198
1114803	0.0282	0
1114808	0.026	0
1114809	0.0274	0
1114877	0	0.02
1114893	0.0282	0
1114948	0	0.022
1114970	0.0278	0
1114971	0.029	0
1114972	0.0274	0
1114973	0.0274	0
1114987	0.029	0
1115004	0.0441	0
1115007	0.0441	0
1115008	0.0462	0
1115096	0.0139	0.012
1115097	0.0141	0.0127
1115122	0.0294	0
1115159	0.0469	0
1115208	0	0.0274
1115249	0.0147	0.0137
1115250	0	0.0274
1115277	0.0263	0
1115296	0.0263	0
1115326	0.025	0.0172
1115381	0	0.0294
1115500	0	0.0333
1115809	0.0149	0.01
1115861	0	0.0213
1115886	0.0357	0
1116138	0.0517	0
1116140	0.0508	0
1116141	0.0517	0
1116206	0.0154	0.013
1116222	0	0.0274
1116284	0.0375	0
1116289	0.037	0
1116290	0.038	0.00971
1116438	0.0308	0
1116443	0.0278	0
1116690	0.0267	0
1116706	0.0282	0
1116788	0.0253	0
1116791	0	0.0263
1116938	0.0385	0
1116940	0.0364	0
1117245	0.0294	0
1117303	0.026	0
1117305	0.0267	0
1117334	0.0149	0.0282
1117352	0.0253	0
1117354	0.026	0
1117360	0	0.023
1117363	0.0253	0
1117378	0	0.0256
1117379	0.0139	0.0145
1117501	0.0294	0
1117502	0.0294	0
1117503	0.0299	0
1117504	0.0294	0
1117559	0.0169	0.0116
1117560	0.0339	0.0349
1117562	0.0159	0.0326
1117563	0.0159	0.0323
1117565	0.0317	0.0326
1117696	0	0.0196
1117697	0	0.0196
1117709	0.0274	0
1117713	0.0141	0.0333
1117714	0.0145	0.033
1117844	0	0.0225
1117847	0	0.0238
1117850	0	0.025
1117922	0.04	0
1117923	0.0417	0
1117924	0	0.0247
1117925	0	0.0256
1117926	0	0.025
1117927	0.0392	0.0253
1118069	0.0282	0
1118070	0.0282	0
1118071	0.0286	0
1118074	0.0152	0.0238
1118075	0.0152	0.0233
1118076	0.0154	0.0235
1118136	0.0286	0
1118137	0.0278	0
1118147	0	0.029
1118163	0.029	0
1118197	0.0323	0
1118274	0.0238	0
1118346	0.0566	0
1118348	0.0526	0
1118351	0.0517	0
1118477	0.0132	0.0139
1118495	0.0423	0
1118499	0.0435	0
1118527	0.0167	0.012
1118544	0	0.0202
1118608	0.0299	0
1118639	0.0345	0
1118798	0	0.0274
1118833	0.0164	0.0299
1118834	0.0167	0.0156
1118945	0.029	0
1119040	0.0204	0.0145
1119167	0	0.026
1119168	0	0.0263
1119169	0	0.0274
1119172	0	0.0244
1119173	0	0.0267
1119218	0	0.0233
1119219	0	0.0241
1119220	0	0.0253
1119224	0	0.0215
1119274	0	0.025
1119320	0	0.0299
1119321	0	0.0299
1119324	0	0.0308
1119360	0.0192	0.0167
1119668	0	0.0247
1119670	0	0.0253
1119737	0.0172	0
1119738	0.0174	0
1119810	0.0101	0.0282
1119836	0.0233	0
1119883	0.0328	0
1119884	0.0323	0
1119886	0.0294	0
1119887	0.0308	0
1119888	0.0308	0
1119934	0	0.026
1120042	0.0423	0
1120043	0.0417	0
1120079	0.0328	0
1120185	0.0577	0
1120186	0.0577	0
1120188	0.0667	0
1120203	0.0213	0.012
1120205	0.0213	0.012
1120206	0.0213	0.012
1120207	0.0204	0.0122
1120317	0	0.0238
1120338	0.0303	0
1120339	0.0294	0
1120342	0.0299	0.0112
1120403	0.0169	0.0137
1120407	0.0169	0.0143
1120426	0.0339	0
1120486	0.0351	0
1120487	0.0351	0
1120490	0.0377	0
1120492	0.0385	0
1120493	0.0377	0
1120501	0.04	0
1120502	0.04	0
1120548	0.0182	0.0159
1120549	0.0175	0.0164
1120553	0.0169	0.0145
1120554	0.0169	0.0147
1120649	0.0417	0
1120651	0.0377	0
1121057	0.0118	0.0161
1121255	0.0303	0
1121271	0	0.0238
1121285	0	0.0263
1121434	0	0.0308
1121634	0	0.029
1121693	0.0175	0.0147
1121710	0	0.0303
1121751	0	0.0328
1121780	0	0.0312
1121789	0.0286	0
1121793	0.0303	0
1121868	0	0.0172
1121873	0	0.0175
1121887	0.037	0
1121888	0.0377	0
1121889	0.0392	0
1121924	0.0517	0
1121926	0.0517	0
1121928	0.0526	0
1121932	0.0164	0.0137
1122000	0.0385	0
1122001	0.0377	0
1122007	0.0357	0.0182
1122036	0.0339	0
1122037	0.0323	0
1122038	0.0328	0
1122070	0.0455	0
1122073	0.0455	0
1122074	0.0476	0
1122075	0.0476	0
1122150	0.0299	0
1122151	0.0299	0
1122297	0.013	0.0154
1122338	0.0152	0.0328
1122446	0.037	0
1122721	0.0189	0.0115
1122746	0.0345	0
1122761	0.0161	0.0112
1122762	0.0161	0.0116
1122795	0	0.0238
1122799	0.026	0
1122819	0.0241	0
1122873	0.0141	0.0135
1122911	0.0147	0.0164
1122912	0.0139	0.0164
1122914	0.0141	0.0339
1122915	0.0137	0.0328
1122997	0	0.0377
1123004	0.0385	0
1123055	0.0141	0.0167
1123122	0	0.0294
1123229	0	0.0213
1123247	0.0189	0
1123347	0	0.0278
1123424	0	0.0282
1123483	0.0308	0
1123633	0.0233	0
1123748	0.0182	0
1123863	0.029	0
1123908	0.0294	0.0169
1123913	0.0308	0
1123915	0.0312	0.0182
1123919	0.0154	0.0179
1123944	0.0294	0
1123950	0.0429	0
1124038	0	0.0263
1124077	0	0.025
1124079	0	0.025
1124081	0	0.025
1124098	0.02	0
1124110	0.0189	0
1124120	0.0164	0.0196
1124384	0	0.0357
1124421	0.0339	0
1124422	0.0345	0
1124507	0	0.0385
1124584	0	0.0303
1124864	0.0286	0
1124876	0.0333	0
1124877	0.0333	0
1124908	0	0.05
1124909	0	0.05
1124919	0.133	0.105
1124922	0.143	0.19
1124924	0.211	0.13
1124927	0.111	0.182
1124943	0	0.0455
1124945	0	0.0476
1124946	0.0625	0.1
1124947	0.188	0.143
1124950	0.0714	0
1124956	0.0714	0
1125012	0	0.0233
1125028	0	0.0185
1125225	0.0441	0
1125239	0.0303	0
1125251	0.0303	0
1125267	0.0303	0
1125307	0.026	0
1125368	0.0303	0
1125369	0.0303	0
1125394	0.0317	0
1125444	0.0339	0
1125696	0	0.0282
1125818	0.0215	0
1125844	0.0187	0
1125852	0.0182	0
1125957	0.0267	0
1125962	0.026	0
1125968	0.0462	0
1125969	0.0323	0
1125993	0.0408	0
1126036	0	0.029
1126051	0.0377	0
1126186	0.0278	0
1126201	0	0.0175
1126239	0.0294	0
1126384	0.0274	0.0106
1126385	0	0.0208
1126386	0.0423	0.0103
1126390	0.0429	0.011
1126434	0.0154	0.0141
1126481	0	0.0253
1126543	0.0286	0
1126546	0.029	0
1126669	0.0303	0
1126670	0.0294	0
1126671	0.0303	0
1126756	0	0.022
1126821	0.0286	0
1126822	0.029	0
1126832	0	0.0299
1126833	0	0.0294
1126850	0.0137	0.0357
1126883	0	0.0423
1126918	0	0.0286
1126923	0	0.0274
1126924	0	0.0274
1126927	0	0.0256
1126957	0	0.0317
1126958	0	0.0312
1127007	0	0.0244
1127058	0	0.0267
1127085	0.0145	0.0143
1127092	0	0.025
1127093	0	0.0253
1127103	0	0.0244
1127105	0	0.0256
1127126	0.0267	0
1127145	0.0308	0
1127148	0.0299	0
1127149	0.0299	0
1127154	0.0308	0
1127242	0.0152	0.0114
1127301	0.058	0
1127415	0.0143	0.0204
1127416	0	0.0204
1127433	0.0294	0
1127525	0	0.022
1127526	0	0.0225
1127528	0	0.0206
1127534	0	0.0306
1127535	0	0.03
1127537	0	0.0312
1127538	0	0.0306
1127548	0	0.0196
1127564	0	0.0213
1127565	0.0112	0.0215
1127566	0.0109	0.0215
1127573	0.0476	0
1127580	0.023	0
1127594	0	0.023
1127615	0.0202	0
1127616	0.02	0
1127629	0	0.023
1127735	0.0274	0
1127738	0.0278	0
1127765	0.0308	0
1127766	0.0317	0
1127830	0	0.0253
1127853	0.00909	0.0119
1127885	0.0185	0
1127934	0	0.023
1127935	0	0.0235
1127936	0	0.023
1127990	0.0448	0
1128084	0	0.0328
1128086	0	0.0317
1128135	0.0435	0
1128137	0.0411	0
1128138	0.0405	0
1128139	0.0405	0
1128223	0.0167	0.0179
1128263	0.0333	0
1128314	0.0152	0.0179
1128446	0.0204	0.0116
1128463	0.0435	0
1128542	0	0.0274
1128556	0.0217	0.0149
1128573	0	0.029
1128574	0	0.0294
1128596	0	0.029
1128597	0.0455	0
1128631	0.0192	0.0125
1128702	0	0.022
1128746	0.0278	0
1128748	0.0274	0
1128781	0.0263	0
1128843	0	0.0267
1129148	0	0.0568
1129168	0	0.023
1129315	0.0215	0
1129322	0	0.0238
1129338	0	0.0278
1129366	0.0215	0
1129389	0.0241	0
1129390	0.023	0
1129392	0.023	0
1129394	0.0241	0
1129395	0.0238	0
1129533	0	0.0202
1129539	0.0253	0
1129540	0.0256	0
1129721	0	0.0217
1129798	0	0.0235
1129801	0	0.0225
1129814	0	0.0247
1129815	0	0.0244
1129932	0	0.0435
1129947	0	0.0303
1129948	0	0.0278
1129950	0.0392	0
1129958	0.0345	0.0145
1129959	0.0345	0
1129961	0.0312	0
1129973	0.0164	0.0154
1130100	0.0308	0
1130103	0.0328	0
1130105	0.0333	0
1130106	0.0351	0
1130109	0	0.0244
1130118	0.0175	0.0133
1130120	0.0172	0.0132
1130122	0.0172	0.0133
1130154	0	0.0247
1130156	0.039	0.043
1130157	0	0.0185
1130233	0.0278	0
1130258	0.0135	0.01
1130264	0.0137	0.0102
1130265	0.0133	0.0101
1130272	0	0.0208
1130306	0.0299	0.0421
1130308	0	0.0233
1130373	0	0.02
1130429	0	0.0291
1130480	0	0.0337
1130481	0	0.0244
1130628	0	0.0256
1130654	0	0.0385
1130679	0	0.0233
1130791	0.0145	0.0099
1130958	0	0.022
1130978	0	0.018
1131002	0.0541	0
1131009	0.013	0.00855
1131015	0	0.0175
1131151	0	0.0227
1131170	0	0.0202
1131181	0.0492	0
1131195	0.0317	0
1131277	0.0164	0.0104
1131279	0.0149	0.0099
1131280	0.0159	0.0102
1131284	0.0145	0.0104
1131290	0	0.0337
1131565	0.0312	0
1131604	0.037	0
1131607	0	0.019
1131661	0	0.0164
1131736	0	0.019
1131808	0.0299	0
1131818	0	0.0233
1131848	0	0.0241
1131877	0	0.022
1131880	0.0482	0
1131891	0	0.0238
1132006	0.0241	0
1132011	0.0114	0.0106
1132014	0.0111	0.0108
1132015	0.0115	0.0111
1132031	0.0274	0
1132058	0.0615	0
1132133	0.0312	0
1132143	0.0286	0
1132156	0.0247	0
1132159	0.0123	0.0106
1132164	0.0256	0
1132189	0	0.023
1132244	0	0.0263
1132284	0.0222	0
1132289	0.0225	0
1132348	0.0256	0
1132361	0.0256	0
1132468	0	0.027
1132599	0	0.02
1132611	0	0.0192
1132624	0.0278	0
1132639	0	0.027
1132656	0.0152	0.0133
1132657	0.0154	0.0127
1132658	0.0152	0.0128
1132728	0.0267	0
1132729	0	0.0227
1132774	0.029	0
1132796	0.0267	0
1132806	0.0143	0.0133
1132807	0.0143	0.0133
1132809	0.0147	0.0127
1133169	0.0278	0
1133206	0.027	0
1133207	0.0263	0
1133355	0.0303	0
1133356	0.0299	0
1133378	0.0169	0.0112
1133436	0	0.0196
1133465	0.0256	0
1133479	0.0202	0
1133481	0.0303	0
1133487	0	0.0222
1133495	0.0217	0
1133525	0.0105	0.0116
1133579	0.0225	0
1133605	0	0.0247
1133609	0	0.025
1133627	0.0526	0
1133629	0.0282	0.0106
1133632	0.0299	0
1133705	0.0317	0
1133708	0	0.023
1133750	0.0123	0.0101
1133755	0	0.0196
1133757	0	0.0196
1134005	0.0215	0
1134266	0	0.0172
1134274	0.0156	0.0192
1134307	0	0.0211
1134341	0	0.0225
1134439	0	0.0241
1134440	0.0139	0.0241
1134443	0	0.0238
1134569	0.0299	0.0101
1134572	0.029	0.0103
1134574	0.0303	0
1134575	0.013	0.0084
1134590	0	0.0202
1134592	0	0.019
1134712	0.027	0
1134716	0.0247	0
1134721	0.0235	0
1134724	0.0244	0
1134853	0	0.0364
1134879	0	0.0169
1134998	0.0345	0
1135003	0	0.0241
1135004	0	0.0449
1135064	0.0282	0
1135102	0	0.0183
1135124	0	0.0196
1135402	0.0423	0
1135482	0.0278	0
1135514	0.0267	0
1135622	0.0333	0
1135724	0	0.0215
1135783	0	0.0299
1135815	0	0.0395
1135862	0.0112	0.0125
1135864	0.0111	0.0127
1135907	0.0116	0.0132
1135996	0	0.0253
1135998	0	0.0256
1135999	0	0.025
1136000	0	0.0256
1136010	0.0141	0.0127
1136019	0	0.0405
1136042	0.0308	0
1136083	0	0.0247
1136146	0	0.0215
1136147	0	0.0211
1136149	0	0.022
1136339	0.0145	0.0204
1136343	0.025	0
1136345	0.025	0
1136358	0	0.0189
1136370	0	0.0198
1136475	0.0247	0
1136476	0.0233	0
1136485	0.0122	0.0125
1136488	0.0114	0.0108
1136493	0.0375	0
1136502	0	0.0244
1136512	0.0267	0
1136615	0.025	0
1136642	0.0133	0.0125
1136858	0.0143	0.013
1136860	0	0.0267
1137000	0	0.0328
1137006	0	0.0333
1137007	0	0.0323
1137008	0	0.0317
1137009	0	0.0328
1137279	0.0152	0.0156
1137306	0	0.029
1137307	0	0.0303
1137309	0	0.029
1137455	0	0.0405
1137457	0	0.027
1137458	0	0.0278
1137504	0.0308	0
1137505	0.0317	0
1137575	0	0.026
1137577	0	0.0253
1137578	0	0.0256
1137627	0.0253	0
1137652	0.027	0
1137653	0.0267	0
1137655	0.0253	0
1137689	0	0.0217
1137730	0	0.027
1137816	0	0.029
1137834	0	0.0317
1137928	0	0.0308
1137929	0	0.0308
1137930	0	0.0317
1137965	0	0.0357
1137966	0	0.0312
1138079	0	0.0345
1138080	0	0.0339
1138081	0	0.0339
1138092	0.0213	0
1138114	0.0263	0
1138115	0.0263	0
1138174	0	0.0185
1138200	0	0.0222
1138205	0.0213	0
1138209	0	0.0217
1138292	0.0222	0
1138303	0	0.0299
1138474	0	0.0286
1138724	0.0222	0
1138734	0.0227	0
1138874	0.0267	0
1139114	0	0.0185
1139175	0.0278	0
1139212	0	0.0267
1139279	0.0303	0
1139398	0	0.0286
1139401	0	0.0312
1139404	0	0.0317
1139406	0	0.0299
1139408	0	0.0448
1139425	0.0299	0
1139428	0.0286	0
1139436	0.0282	0
1139438	0.0294	0
1139535	0.0127	0.0299
1139549	0	0.0345
1139552	0	0.0351
1139566	0.0294	0.0278
1139567	0.0154	0.0282
1139581	0.0294	0
1139584	0.0308	0
1139586	0.0303	0
1139589	0.0286	0
1139652	0	0.0541
1139667	0	0.0247
1139670	0	0.025
1139671	0	0.0244
1139672	0	0.0238
1139713	0	0.0328
1139724	0	0.0286
1139728	0	0.0299
1139817	0.0328	0
1139871	0	0.0377
1139874	0	0.0377
1139967	0.0253	0
1139974	0.011	0.0118
1140006	0.0217	0
1140215	0	0.029
1140249	0.0233	0
1140251	0.0233	0
1140282	0.0233	0
1140294	0.0213	0
1140295	0.022	0
1140399	0.027	0
1140400	0.0274	0
1140401	0.0267	0
1140438	0.0303	0.0172
1140707	0.0526	0
1140730	0	0.0353
1140739	0.0127	0.012
1140740	0.0125	0.0123
1140744	0.026	0
1140771	0	0.0253
1140772	0	0.0256
1140889	0.0189	0.0125
1140921	0	0.029
1140922	0	0.029
1140937	0	0.0213
1140943	0	0.0208
1140954	0.02	0
1140955	0.0196	0
1140956	0.0196	0
1141012	0.0303	0
1141014	0.0303	0
1141015	0.0312	0
1141016	0.0312	0
1141163	0.0328	0
1141165	0.0339	0
1141197	0	0.0345
1141199	0.0185	0.0159
1141251	0.0244	0
1141260	0.0222	0
1141281	0.0208	0
1141288	0	0.0192
1141316	0.0213	0
1141330	0.0526	0.0328
1141333	0	0.0312
1141335	0	0.0328
1141339	0.0462	0
1141347	0	0.0303
1141349	0.0299	0
1141461	0.023	0
1141475	0.0225	0
1141477	0	0.0339
1141479	0.0506	0.0339
1141482	0.0506	0.0345
1141490	0.0506	0.0351
1141610	0.0444	0
1141611	0.0444	0
1141615	0.027	0
1141618	0.027	0
1141621	0.0263	0
1141861	0.0196	0
1142022	0	0.0161
1142049	0.0303	0
1142096	0	0.0385
1142315	0.143	0
1142353	0.0556	0
1142356	0.0556	0
1142358	0.05	0
1142371	0.0385	0
1142388	0	0.0278
1142392	0.0606	0
1142394	0.0606	0
1142395	0.0303	0
1142399	0.0571	0
1142400	0.0571	0
1142401	0.0571	0
1142407	0.0263	0
1142408	0.025	0
1142415	0.0238	0
1142436	0	0.0408
1142478	0	0.0161
1142498	0.0345	0
1142499	0.0345	0
1142500	0.0345	0
1142504	0.0345	0
1142505	0.0345	0
1142508	0.04	0
1142539	0.143	0
1142544	0.143	0
1142557	0.111	0
1142558	0.143	0
1142572	0	0.0455
1142585	0.75	0.35
1142587	0.25	0.5
1142588	0	0.0909
1142591	0	0.25
1143852	0.5	0.2
1143854	0	0.167
1143858	0.167	0.455
1143888	0	0.0556
1144015	0	0.023
1144024	0.0282	0
1144025	0.0282	0
1144026	0.0278	0
1144176	0.0351	0
1144198	0.0244	0
1144200	0.05	0
1144201	0.025	0
1144204	0.0263	0
1144210	0.0294	0
1144211	0.0294	0
1144212	0.0294	0
1144231	0	0.0294
1144233	0	0.0312
1144242	0	0.0312
1144262	0	0.05
1144282	0	0.167
1144284	0	0.167
1144289	0.25	0.5
1144290	0.25	0.5
1144291	0	0.5
1145272	0.2	0.143
1145273	0.2	0.167
1145274	0.143	0
1145332	0.037	0
1145338	0	0.0213
1145349	0.0323	0
1145352	0.0357	0
1145357	0	0.0185
1145745	0.0217	0.0175
1145886	0.0204	0
1145903	0.0217	0
1145923	0.0263	0
1145934	0.278	0.0909
1145936	0.235	0.0833
1145937	0.235	0.0833
1145939	0.235	0.0882
1145941	0.212	0.0857
1145971	0	0.0435
1145979	0.0714	0
1146003	0	0.05
1146008	0	0.05
1146009	0	0.05
1146011	0	0.0714
1146155	0	0.0588
1146302	0.167	0.333
1146303	0.5	0
1148063	0.05	0
1148067	0.0476	0
1148068	0.05	0
1148069	0.0476	0
1148070	0.0435	0
1148071	0.0435	0
1148097	0.0278	0
1148099	0.0278	0
1148100	0.0256	0
1148101	0.0256	0.027
1148109	0	0.0256
1148233	0	0.0333
1148262	0.02	0
1148267	0.0222	0
1148274	0	0.025
1148308	0	0.0345
1148774	0	0.0263
1148785	0	0.0222
1148805	0	0.0208
1148813	0.0286	0
1148828	0	0.0175
1148854	0	0.0179
1148855	0	0.0175
1148986	0.037	0
1149037	0.0328	0
1149442	0	0.0222
1149448	0	0.0263
1149494	0	0.0833
1149495	0	0.0833
1149496	0	0.0833
1149502	0	0.25
1149505	0	0.25
1149506	0	0.25
1152784	0	0.2
1152786	0.25	0.391
1152787	0.143	0.0435
1152788	0.0667	0.12
1152790	0.333	0.161
1152792	0.25	0.0909
1152864	0	0.0217
1152931	0	0.0492
1152938	0.0833	0
1152939	0.0833	0
1152940	0.0833	0
1152951	0	0.0189
1152998	0	0.0189
1152999	0	0.037
1153012	0	0.0185
1153033	0.0227	0.02
1153052	0	0.0204
1153081	0	0.02
1153168	0	0.0385
1153277	0	0.0714
1153281	0	0.05
1153320	0	0.0357
1153321	0	0.0357
1153322	0	0.0357
1153345	0.0357	0
1153405	0.0308	0
1153407	0.029	0
1153413	0.0143	0.0175
1153417	0	0.0345
1153469	0	0.027
1153555	0.0303	0
1153556	0.0303	0
1153557	0.0312	0
1153558	0.0308	0.0145
1153580	0	0.0282
1153584	0.0179	0.0143
1153592	0.0377	0
1153599	0.04	0
1153600	0.04	0
1153656	0.0312	0
1153748	0.0294	0
1153751	0.0299	0
1153752	0.0303	0
1153762	0.0328	0
1153864	0.0299	0
1153912	0.0299	0
1153913	0.0286	0
1153923	0	0.0241
1153924	0	0.0256
1154012	0	0.0198
1154071	0	0.0211
1154074	0	0.023
1154133	0	0.0225
1154136	0	0.0235
1154221	0	0.0211
1154222	0	0.0211
1154223	0	0.0312
1154224	0	0.0208
1154226	0	0.0204
1154245	0	0.0213
1154246	0.0141	0.0109
1154428	0.0282	0
1154429	0.0286	0
1154432	0.029	0
1154457	0	0.0204
1154502	0	0.0455
1154573	0	0.0253
1154603	0	0.026
1154734	0.0476	0
1154757	0.0882	0
1154758	0.0294	0
1154940	0	0.0588
1155013	0	0.0385
1155076	0	0.04
1155092	0	0.0526
1155096	0.0625	0
1155201	0.05	0
1155213	0	0.0244
1155254	0.0213	0
1155279	0.0233	0
1155287	0	0.0357
1155288	0	0.0345
1155289	0	0.0345
1155353	0.0357	0
1155354	0.0345	0
1155355	0.0333	0
1155356	0.0345	0
1155357	0.0345	0
1155361	0.0333	0
1155372	0.0286	0
1155399	0	0.0244
1155419	0	0.0213
1155420	0	0.0213
1155421	0	0.0208
1155422	0	0.0213
1155447	0.037	0
1155574	0	0.0267
1155743	0	0.0303
1155751	0	0.0351
1155823	0	0.0357
1155984	0	0.0217
1156203	0	0.0556
1156204	0	0.0556
1156206	0	0.0571
1156207	0.0217	0
1156231	0	0.0244
1156275	0.0189	0
1156290	0.0196	0
1156292	0.0196	0
1156295	0.0213	0
1156323	0	0.0222
1156331	0	0.0444
1156356	0	0.0351
1156357	0	0.0351
1156449	0.0339	0
1156497	0	0.0222
1156499	0	0.0233
1156500	0	0.0222
1156502	0	0.0233
1156539	0	0.0244
1156545	0.0175	0
1156678	0.0278	0
1156751	0.0156	0.0147
1156934	0.0139	0.0548
1156936	0.027	0.0571
1156938	0.0128	0.0127
1156947	0	0.0238
1156955	0	0.0741
1157084	0.0312	0.0794
1157086	0.0299	0.0606
1157170	0	0.0256
1157185	0	0.025
1157186	0	0.0253
1157382	0	0.0172
1157849	0	0.0253
1157876	0.0492	0
1158040	0	0.0357
1158126	0	0.0217
1158134	0	0.0222
1158144	0.0263	0
1158152	0	0.0177
1158153	0	0.0177
1158157	0	0.0172
1158158	0	0.0179
1158254	0	0.0198
1158286	0	0.022
1158289	0.0204	0.0109
1158297	0.037	0
1158435	0	0.0172
1158439	0.0128	0.00877
1158455	0	0.0204
1158541	0	0.023
1158542	0	0.0241
1158544	0	0.0238
1158635	0.0492	0
1158650	0.0286	0
1158690	0	0.0235
1158696	0.0282	0
1158726	0	0.026
1158743	0.0286	0
1158744	0.0286	0
1158746	0.029	0
1158751	0.0317	0.0161
1158880	0	0.0247
1158891	0.0286	0
1158894	0.0282	0
1158895	0.0278	0
1158899	0.0267	0
1158980	0	0.0263
1159044	0	0.0244
1159045	0	0.037
1159046	0	0.0244
1159047	0	0.0263
1159164	0.0317	0
1159167	0.0333	0
1159191	0	0.0247
1159192	0	0.0267
1159210	0.0408	0
1159319	0.025	0
1159325	0.0133	0.0141
1159563	0.0364	0.0127
1159584	0.0208	0.012
1159623	0.0426	0
1159729	0.0179	0.0152
1159808	0.04	0
1159954	0.0345	0
1159955	0.0351	0
1159956	0.0364	0
1159958	0.0357	0
1159959	0.0377	0
1159961	0.037	0
1160070	0	0.0349
1160076	0.0303	0
1160093	0	0.0253
1160102	0.0317	0.0125
1160103	0.0312	0
1160104	0.0308	0
1160107	0.0303	0
1160108	0.0308	0
1160110	0.0308	0
1160134	0	0.0294
1160136	0	0.0308
1160297	0	0.0526
1160370	0.0139	0.0118
1160447	0	0.04
1160500	0.0408	0
1160501	0.04	0.039
1160506	0.0392	0.0267
1160507	0.0392	0.025
1160511	0	0.02
1160584	0.0392	0
1160648	0	0.0204
1160649	0	0.02
1160651	0.0286	0.0101
1160652	0.0286	0.0104
1160653	0.027	0.01
1160658	0.029	0.0109
1160659	0.0145	0.0105
1160705	0.0303	0
1160709	0.0303	0
1160711	0.0308	0
1160712	0.0312	0
1160746	0	0.0282
1160747	0	0.0286
1160748	0	0.0256
1160751	0	0.027
1160783	0.0294	0
1160897	0	0.023
1160911	0	0.026
1160915	0.0128	0.0128
1160954	0.0244	0
1160955	0.0244	0
1160956	0.0247	0
1160978	0.0225	0
1161045	0.0116	0.00917
1161049	0.0233	0
1161063	0	0.0187
1161065	0	0.0194
1161102	0.029	0
1161103	0.0299	0
1161104	0.0308	0
1161132	0	0.0246
1161255	0	0.0213
1161256	0	0.0208
1161258	0	0.0211
1161260	0	0.0213
1161262	0	0.0225
1161269	0	0.0278
1161289	0.0508	0
1161409	0	0.0196
1161419	0	0.0227
1161482	0.0145	0.0133
1161617	0	0.0256
1161628	0.0135	0.0127
1161629	0.0135	0.0125
1161631	0.0135	0.012
1161713	0.0241	0
1161716	0.0253	0
1161772	0	0.0286
1161785	0	0.027
1161786	0	0.027
1161832	0.0278	0
1161851	0.0282	0
1161853	0	0.0282
1161865	0.0303	0
1161876	0.0282	0
1161905	0.0312	0
1161935	0	0.0263
1161936	0	0.0267
1161937	0.0122	0.0263
1161943	0	0.0278
1162011	0.0182	0
1162012	0.00909	0.0132
1162015	0.00855	0.0128
1162021	0.0175	0
1162035	0	0.029
1162055	0.0194	0
1162088	0.0105	0.0152
1162096	0.0208	0
1162134	0.029	0
1162162	0.0175	0.0172
1162334	0.0149	0.0084
1162335	0.0294	0
1162338	0	0.0164
1162341	0.04	0
1162417	0	0.0185
1162437	0.0247	0
1162438	0.0244	0
1162441	0.0244	0
1162485	0.0291	0
1162521	0	0.0194
1162522	0	0.0189
1162525	0	0.0189
1162657	0.029	0.00877
1162670	0	0.0172
1162672	0	0.0174
1162743	0.0429	0
1162744	0	0.0171
1162884	0.0213	0
1162922	0.0122	0.012
1162928	0.0256	0
1163315	0	0.0185
1163316	0	0.018
1163317	0	0.0185
1163318	0	0.019
1163463	0.0123	0.0213
1163466	0	0.0215
1163469	0.0122	0.0103
1163618	0.0106	0.0098
1163619	0.0108	0.00971
1163648	0.0395	0
1163685	0.0375	0
1163687	0.0366	0
1163689	0.037	0
1163690	0.037	0
1163692	0.039	0
1163706	0	0.022
1163833	0.0385	0
1163841	0.0366	0
1163842	0.0375	0
1163861	0	0.0303
1164102	0.0145	0.0118
1164196	0.0308	0
1164246	0	0.0202
1164311	0.0294	0
1164332	0.0149	0.0116
1164333	0.0147	0.0115
1164402	0.0303	0
1164461	0.0167	0.013
1164482	0.0169	0.0119
1164483	0.0172	0.0106
1164651	0.0328	0
1164654	0.0317	0
1164655	0.0312	0
1164657	0.0323	0
1164875	0.0241	0
1164945	0.022	0
1165007	0.0241	0
1165022	0.0235	0
1165028	0.0238	0
1165091	0.0345	0
1165095	0.0238	0
1165096	0.0238	0
1165142	0	0.023
1165159	0.0204	0
