site_id	W106_D5	W52_D1	W129_D5	W53_D1	W127_D5	W128_D5	W54_D5	W54_D1	W52_D5	W53_D5
3262480	5	61	37	61	22	41	21	44	26	31
3262625	9	117	31	54	28	47	31	49	32	56
3264628	9	58	40	28	12	18	25	14	22	18
3264648	6	36	23	23	6	13	22	6	13	9
3265667	3	87	28	53	22	27	17	35	26	30
3265672	3	92	32	49	27	32	20	41	30	37
3266744	2	39	21	23	13	13	16	22	6	16
3266746	1	37	21	23	13	15	15	23	6	16
3266749	1	30	19	20	7	11	14	21	6	16
3266750	1	29	20	20	7	10	14	19	6	16
3266751	1	29	19	20	7	9	13	21	6	16
3267976	12	113	45	47	35	32	46	42	33	50
3267977	12	105	40	50	33	32	42	40	32	49
3268848	1	18	11	23	3	9	6	16	12	7
3268849	1	16	11	23	3	8	6	15	12	7
3268850	1	18	10	23	3	9	6	16	12	7
3268860	3	18	12	24	4	12	8	16	13	7
3269051	9	82	42	62	25	34	21	36	32	39
3269925	2	25	13	31	12	22	10	5	17	16
3269926	2	26	14	31	13	22	10	5	17	16
3269938	2	13	5	14	11	10	9	2	8	11
3269940	2	8	6	8	9	8	6	1	6	11
3271651	4	13	6	6	3	16	9	11	5	4
3271653	4	14	6	6	3	16	10	11	5	5
3271695	9	51	31	28	24	39	24	33	27	17
3272362	5	7	2	6	4	7	6	2	4	1
3272364	5	5	2	6	4	7	5	2	3	1
3272366	5	5	3	6	4	7	5	2	3	1
3272368	5	5	2	6	4	7	6	1	3	1
3272387	1	12	3	9	4	4	1	17	4	4
3272388	1	12	3	15	6	4	1	18	4	4
3272391	1	15	3	18	7	3	2	17	5	4
3272393	2	15	3	18	10	3	2	18	6	4
3272396	2	15	3	18	10	4	2	18	6	4
3272401	2	17	4	25	10	6	3	19	6	5
3272402	2	16	4	25	10	6	3	19	6	5
3272404	2	17	4	25	10	6	3	19	7	5
3274587	2	3	2	4	3	5	3	5	2	1
3274589	2	2	2	4	3	5	3	3	2	1
3274595	1	7	3	4	5	2	3	3	2	6
3274596	1	7	3	4	5	1	3	3	2	5
3274597	2	8	4	6	5	2	3	4	3	7
3274616	2	12	7	11	7	9	7	8	3	17
3276989	8	34	16	20	12	30	29	13	45	25
3278236	1	10	11	9	5	14	7	6	10	10
3278237	2	11	10	10	6	13	6	6	11	10
3278239	10	97	44	60	34	48	49	58	59	54
3278240	9	94	44	59	35	47	53	60	60	56
3278243	10	93	32	57	33	39	43	55	49	49
3278246	10	94	36	60	34	39	45	56	50	48
3279028	4	14	5	26	13	7	19	17	14	15
3279030	4	13	3	25	14	7	19	14	15	15
3279032	3	12	7	24	14	6	16	11	13	6
3279033	3	11	7	26	13	8	13	13	15	8
3279034	4	12	7	26	14	8	16	14	15	7
3279041	2	8	6	24	9	7	12	11	11	6
3279042	2	9	6	24	12	7	11	12	11	8
3279045	2	12	6	24	12	6	9	12	10	8
3279049	2	15	5	20	7	5	9	10	10	5
3279050	2	15	5	20	7	5	9	11	9	4
3279051	2	15	5	21	10	6	10	13	11	5
3279052	2	15	5	22	10	7	9	13	11	6
3279056	2	16	6	24	10	5	10	12	10	5
3279057	2	16	7	27	10	5	11	12	10	5
3279059	1	15	4	24	9	4	10	13	11	6
3279085	1	20	7	23	9	5	10	15	12	6
3279123	1	18	7	21	8	4	7	15	11	5
3279134	1	18	7	21	9	4	9	11	13	7
3279158	1	17	5	18	7	4	8	12	13	7
3279161	1	18	6	20	7	4	10	11	15	7
3279163	1	18	6	20	7	4	11	12	14	7
3279165	1	18	7	20	9	6	10	11	15	7
3279168	1	17	7	21	10	9	12	12	18	7
3279169	1	17	8	20	11	9	12	12	18	8
3279171	1	18	8	20	11	9	12	11	18	8
3279209	2	7	20	9	9	10	12	6	11	7
3279228	2	12	26	18	15	15	18	8	13	14
3279234	2	16	33	20	17	15	21	10	19	14
3280312	7	9	5	4	34	45	34	5	59	32
3282288	11	120	31	86	43	38	35	58	49	47
3282289	10	109	29	78	38	32	32	55	46	43
3282291	11	124	30	87	41	38	36	61	45	48
3282584	18	15	2	3	48	52	62	6	49	56
3285365	9	23	4	17	35	50	42	14	40	57
3288342	4	54	17	38	22	22	18	27	30	30
3288381	4	30	13	18	11	15	9	12	17	12
3288382	4	30	12	17	12	15	9	11	17	9
3288433	4	16	2	5	11	4	3	5	2	1
3288434	4	14	2	6	11	4	3	5	3	1
3288438	4	14	2	7	12	5	3	5	5	2
3288440	5	19	3	12	11	7	3	5	5	2
3288442	5	20	3	11	10	7	3	6	5	3
3288447	5	20	4	15	11	9	3	7	6	4
3288451	5	20	4	17	13	10	3	6	10	4
3288742	8	90	53	95	51	57	47	38	41	47
3288746	8	102	54	99	53	60	49	43	47	52
3291834	9	92	48	51	39	72	48	29	37	50
3293222	10	9	4	6	24	51	72	9	63	43
3301322	18	3	4	2	35	51	50	3	53	53
3301834	12	14	9	4	42	57	54	10	50	64
3302053	7	22	5	5	26	52	52	15	55	72
3304517	12	52	24	30	58	57	43	21	45	42
3304544	11	75	31	43	56	59	38	34	56	40
3305668	19	2	13	4	38	51	51	2	73	69
3305669	19	2	12	3	38	52	47	2	77	69
3309693	16	3	54	4	56	53	74	1	70	65
3310834	10	20	68	27	40	49	58	18	39	52
3312127	2	5	2	11	3	4	2	6	1	4
3312132	6	90	33	64	33	40	38	44	15	42
3312133	6	88	32	58	29	36	39	44	14	38
3312202	2	86	27	77	35	32	36	39	18	28
3312204	3	86	26	78	34	33	36	38	19	29
3312209	1	11	4	11	4	5	2	4	5	2
3312212	4	81	26	81	37	35	36	38	16	31
3312506	5	14	8	18	5	7	8	3	9	13
3312597	1	4	2	4	13	5	11	2	10	7
3315268	16	5	4	8	56	62	51	8	51	73
3317162	12	27	9	8	36	56	46	9	32	27
3317185	10	15	3	3	25	44	41	4	24	22
3317193	10	10	3	2	23	44	39	4	23	23
3317194	10	10	2	2	21	42	39	4	24	23
3318315	1	10	11	9	3	5	7	3	5	4
3318316	1	12	11	9	6	5	8	3	5	7
3318355	2	13	2	8	11	5	12	5	11	20
3319421	2	2	3	4	5	3	1	2	7	2
3319444	3	5	4	7	7	7	9	6	16	6
3319476	4	18	7	15	20	15	18	11	29	11
3319729	10	34	19	27	53	54	57	23	41	51
3319730	10	34	19	26	55	51	56	22	41	51
3319732	10	34	18	26	55	57	56	23	42	52
3319733	10	33	18	25	54	54	56	23	42	51
3320263	10	14	30	15	50	56	43	6	30	45
3320557	9	21	12	10	23	33	45	19	39	33
3320685	7	28	21	15	26	50	32	13	56	38
3320930	8	65	30	50	35	33	43	27	40	38
3321082	6	2	1	3	28	39	36	3	29	33
3321111	4	3	2	2	30	50	38	3	28	34
3321151	4	7	4	9	24	60	36	4	27	34
3321153	4	8	6	10	26	60	41	4	28	36
3321298	5	14	11	17	40	42	35	6	40	56
3321301	5	12	12	16	41	44	35	7	41	61
3321302	5	14	12	16	41	45	35	7	41	62
3321354	7	24	4	10	37	43	31	8	49	41
3321373	9	22	4	10	36	35	33	7	41	42
3321381	10	23	4	12	40	36	31	7	42	40
3321395	9	23	4	11	37	32	29	6	40	43
3321399	10	23	4	13	37	29	28	7	41	43
3321637	12	85	39	49	41	44	34	49	39	43
3321866	4	39	17	39	26	34	24	27	39	34
3321969	5	31	16	17	29	55	27	13	34	58
3322000	5	28	16	18	30	46	32	15	38	63
3322120	9	7	3	6	28	38	40	9	50	52
3322193	7	5	2	2	28	35	31	4	40	35
3322194	7	5	2	2	28	35	33	4	41	37
3322208	6	4	2	1	30	36	33	2	38	31
3322209	6	4	2	1	31	36	32	2	38	31
3323026	6	27	16	25	11	27	21	5	35	16
3323046	6	13	11	13	5	34	19	2	37	16
3323076	6	3	6	4	8	24	18	1	29	13
3323151	5	8	4	4	17	32	19	1	37	14
3323204	7	20	5	13	25	24	18	2	47	31
3323294	8	11	5	10	33	29	25	4	40	45
3323312	8	10	4	11	31	29	23	3	29	38
3323320	7	10	4	10	30	25	21	3	27	35
3323360	5	1	2	2	22	22	19	2	16	23
3323361	5	1	2	2	20	24	19	2	16	23
3323398	5	5	2	4	21	28	21	2	25	28
3323405	4	7	2	4	17	26	20	1	23	27
3323407	4	7	2	4	17	25	20	2	21	27
3323413	4	13	8	3	16	26	20	3	21	26
3323420	6	21	10	8	15	24	24	7	21	24
3323422	5	21	10	8	15	23	25	6	22	23
3323426	6	21	12	7	15	25	26	7	24	22
3323428	6	21	12	7	14	23	25	6	25	19
3323437	6	20	12	7	16	28	25	7	26	24
3323550	4	16	8	5	5	13	10	5	10	10
3323565	1	8	3	4	2	6	6	2	8	3
3323593	1	10	1	11	5	11	6	3	8	9
3323618	1	11	2	13	5	10	8	6	8	11
3324139	5	59	37	32	31	48	46	36	34	34
3324141	4	63	36	36	33	51	49	37	35	39
3324142	5	67	37	35	34	50	49	36	35	39
3324143	4	66	38	36	34	50	49	37	35	40
3324184	7	58	31	43	34	46	51	36	28	38
3324719	4	73	38	41	23	22	16	39	31	28
3324819	1	67	41	42	21	19	9	33	24	22
3325524	10	80	43	63	33	36	26	40	34	49
3327144	6	88	52	61	14	26	36	31	31	33
3329847	23	82	51	83	45	41	44	64	37	56
3332173	5	87	38	78	20	24	43	36	45	29
3332174	5	83	38	74	20	26	43	35	43	28
3332176	5	82	35	69	16	28	40	32	37	25
3332177	4	86	34	72	18	25	42	32	44	23
3332178	5	85	35	69	16	24	40	32	41	23
3332184	5	88	36	62	19	25	35	31	40	25
3332186	4	83	37	65	18	24	38	31	44	29
3332919	14	80	49	49	30	53	51	57	55	61
3332922	14	83	48	49	30	49	50	60	47	54
3333733	3	53	30	28	33	35	40	38	26	40
3333958	4	32	22	26	20	27	34	24	23	44
3333977	3	13	15	11	15	24	28	14	20	39
3334013	2	9	9	9	9	13	20	9	10	25
3334025	2	4	7	5	1	8	11	5	6	17
3334113	2	36	17	27	15	20	19	18	13	20
3334114	2	38	16	27	17	20	19	18	14	19
3335119	8	113	53	63	49	59	60	64	32	49
3336277	7	88	45	51	40	60	60	54	45	41
3336554	2	86	35	75	20	22	30	41	35	40
3336706	11	75	43	60	27	30	22	49	30	20
3336894	13	68	46	49	25	49	33	47	39	25
3337166	3	24	8	28	14	25	34	14	26	24
3338347	1	6	6	1	14	23	42	4	34	22
3338348	2	6	6	1	14	25	49	3	35	23
3338349	1	7	5	1	13	21	45	2	34	25
3338496	10	5	1	2	21	32	36	6	34	33
3338500	11	6	1	2	24	35	33	5	35	40
3338502	10	6	1	2	23	34	32	6	35	40
3338511	8	12	4	4	25	32	37	8	35	40
3338656	5	42	22	29	19	32	36	16	41	35
3338662	6	41	19	27	20	36	34	16	39	33
3338664	6	40	20	29	20	40	32	16	41	34
3338801	11	36	13	31	26	45	33	28	30	42
3339185	5	83	22	57	23	35	25	48	28	34
3339189	4	89	21	66	24	35	26	45	28	35
3339604	13	28	16	21	38	29	46	10	31	30
3339876	10	29	12	28	40	22	43	22	23	44
3340881	11	31	13	9	36	59	29	21	40	34
3340882	11	29	13	9	39	60	29	22	43	34
3340883	8	25	13	7	36	55	28	19	39	29
3342791	4	66	16	59	11	21	25	27	23	29
3343124	4	97	35	67	23	22	32	45	34	36
3344270	6	27	9	23	17	33	27	12	28	37
3344273	5	25	9	22	18	33	27	12	27	36
3344275	4	26	9	22	18	34	30	12	28	39
3344276	4	26	9	20	18	34	30	11	27	39
3344598	5	6	1	3	28	30	35	2	42	47
3344819	6	9	12	9	30	62	38	6	36	51
3344821	7	9	12	9	29	60	38	6	35	47
3344886	9	18	17	22	30	63	28	13	40	40
3344970	6	16	12	28	25	50	35	17	34	37
3344971	6	22	17	31	23	50	38	19	32	41
3344972	7	22	15	32	25	51	39	19	34	39
3345258	8	88	30	71	45	40	46	32	42	43
3345566	7	73	43	38	39	39	36	38	26	33
3345914	8	34	11	17	42	31	48	23	41	42
3346882	7	91	26	48	35	34	32	31	33	37
3347031	6	85	29	71	29	26	27	52	24	19
3347465	1	12	5	16	5	3	5	10	7	3
3347468	1	11	3	14	5	3	5	9	7	3
3347469	1	10	4	12	5	3	5	9	7	3
3347470	1	10	4	11	5	3	5	9	7	3
3353297	1	12	9	8	5	8	4	8	6	7
3353298	1	14	9	9	5	8	3	8	6	7
3353307	1	19	10	13	6	11	8	12	7	8
3353308	1	17	10	13	6	11	7	12	8	9
3355747	12	55	32	57	38	50	36	23	47	39
3355750	10	58	33	59	37	54	37	30	48	38
3356031	4	103	40	53	31	33	33	45	38	35
3356780	1	13	3	3	3	1	4	5	4	1
3357023	1	104	34	48	35	42	43	46	31	35
3357628	6	82	41	53	28	37	43	48	38	41
3357629	6	84	40	56	27	38	46	49	41	42
3357709	6	91	45	56	30	26	35	51	43	50
3357865	10	96	45	41	15	27	33	64	40	22
3358806	6	81	32	62	30	35	30	39	31	29
3358886	4	94	26	59	20	41	27	50	37	35
3360218	3	32	13	27	8	21	12	22	11	19
3360227	3	28	13	27	8	20	10	23	11	17
3360272	1	19	7	16	2	6	2	10	7	12
3360273	1	19	7	16	2	5	2	11	6	12
3360415	4	12	7	6	8	7	3	4	1	8
3360416	4	17	9	8	10	10	3	10	1	9
3360427	4	25	11	16	15	15	9	13	2	9
3360431	4	23	14	12	15	15	6	10	1	8
3360478	5	67	29	39	24	28	17	28	14	22
3361351	1	88	41	58	22	37	36	28	23	36
3363096	6	127	54	72	50	52	48	51	39	60
3363120	7	118	64	66	54	52	48	52	39	64
3363469	16	103	52	69	30	40	42	43	26	38
3363760	8	82	32	43	43	49	49	29	51	50
3364450	13	92	59	77	41	46	54	55	65	80
3364580	7	73	49	69	33	54	50	40	53	63
3364603	5	61	46	71	30	55	41	34	41	49
3364730	14	58	29	45	25	53	33	32	35	45
3364731	15	56	28	46	23	53	35	32	35	43
3364733	15	60	30	49	26	57	41	32	36	43
3364806	10	43	24	43	26	41	25	22	32	33
3364959	15	76	38	41	18	39	32	23	28	30
3365052	15	62	32	33	17	52	34	28	26	49
3365201	3	50	24	58	31	47	39	34	37	44
3365202	3	51	24	58	31	48	37	34	36	42
3365203	3	50	24	57	32	48	39	34	35	42
3365666	5	41	17	41	12	18	24	20	9	24
3366235	15	42	30	28	35	47	50	13	41	41
3366341	18	26	40	19	43	45	38	10	27	51
3366520	2	6	8	8	10	14	8	3	14	15
3366683	1	7	1	2	3	12	9	1	13	9
3366725	1	19	11	4	9	24	21	9	23	37
3366786	3	35	24	20	27	39	35	12	40	46
3367885	13	32	11	15	25	38	35	12	30	56
3367886	13	31	11	15	26	36	34	12	29	56
3367889	13	33	11	15	25	37	32	11	28	57
3368707	11	81	34	71	35	47	54	48	43	46
3369936	20	59	25	48	35	35	21	35	31	49
3369941	20	61	24	49	36	36	21	36	31	50
3370462	8	55	26	46	27	36	45	24	35	30
3370533	8	69	27	49	25	41	31	29	34	33
3370534	8	68	25	48	24	40	33	29	34	35
3370536	8	70	25	50	25	44	36	28	35	37
3370681	5	85	33	30	30	37	36	37	34	38
3370682	5	85	31	30	31	35	38	36	36	37
3370684	6	81	32	29	29	34	36	35	37	37
3370686	6	79	32	26	29	33	30	35	37	35
3370687	5	80	33	27	30	34	32	33	37	36
3371018	9	65	22	30	42	44	53	37	41	48
3371182	10	21	7	12	25	40	53	8	28	28
3372281	9	81	40	63	36	44	29	39	23	23
3374148	4	3	4	3	1	13	9	3	9	9
3374149	4	3	4	4	2	13	10	3	11	9
3374151	4	3	3	4	2	13	10	3	10	9
3374203	7	14	8	8	15	28	32	7	20	25
3374225	7	15	12	8	19	33	35	7	22	25
3374409	12	30	10	14	34	43	38	15	28	42
3374671	7	66	22	38	29	42	33	16	39	27
3376759	1	4	2	1	3	3	4	1	1	2
3376760	1	4	2	1	2	3	4	1	1	2
3376761	1	4	2	1	3	3	4	1	1	2
3379155	5	72	39	33	33	37	36	36	35	45
3380254	9	20	9	29	41	35	57	16	36	59
3380256	8	19	9	27	40	38	53	16	35	53
3380972	9	24	39	27	45	52	57	12	42	36
3381038	8	9	36	13	49	41	49	7	29	22
3381156	6	2	5	4	15	16	23	1	17	11
3381158	6	2	5	4	14	16	24	1	17	10
3381160	6	2	5	3	14	15	24	1	17	10
3381162	6	2	5	3	13	14	24	1	16	10
3381594	1	24	10	7	35	67	65	12	49	39
3381648	2	24	4	12	42	62	75	11	35	28
3381756	9	35	18	31	38	41	46	21	42	33
3381757	9	35	18	31	35	40	44	20	41	32
3382787	7	17	29	16	34	42	27	10	51	46
3409830	16	20	4	8	89	58	96	7	74	93
3412357	18	41	10	24	51	80	89	21	60	84
3412358	18	41	10	25	52	83	90	21	61	82
3412359	17	39	10	25	48	80	90	21	61	83
3420464	8	5	19	6	17	33	34	1	41	24
3420465	8	5	17	6	17	32	34	1	40	24
3420466	8	5	17	6	16	33	34	1	41	23
3420514	2	9	5	3	3	1	8	7	4	4
3420515	2	12	6	4	3	2	8	8	5	5
3420520	2	14	6	4	5	2	9	9	5	7
3420521	2	15	7	4	5	3	9	9	5	7
3420522	1	24	8	6	8	9	11	10	7	11
3420523	2	25	8	6	8	9	11	10	7	9
3420551	6	40	16	19	14	25	29	15	24	21
3420568	12	67	27	30	31	35	38	29	42	31
3421423	10	152	34	107	34	46	46	72	37	43
3421548	4	43	23	38	12	7	11	19	14	15
3436353	15	18	7	11	50	39	64	10	61	50
3436355	15	18	7	11	50	40	67	10	62	48
3451927	9	131	36	71	35	38	43	59	45	41
3451937	7	129	33	66	31	35	44	56	48	43
3451950	7	118	35	65	28	35	43	51	46	39
3451960	5	125	38	59	37	42	49	52	52	33
3451961	11	148	49	83	43	44	54	67	61	42
3451962	12	147	46	76	41	43	49	57	62	41
3452108	11	162	52	101	40	41	65	66	55	58
3452109	11	161	55	103	44	40	69	67	52	58
3452110	11	152	53	94	39	39	63	61	49	57
3452266	2	94	23	54	35	27	31	36	40	28
3452532	2	22	5	15	4	1	4	15	12	6
3452670	3	50	6	20	9	14	7	21	10	13
3452842	7	84	30	72	22	34	40	49	40	32
3456887	22	36	57	22	55	50	70	19	47	43
3457002	11	8	28	13	28	42	43	5	39	25
3457061	2	2	8	2	8	19	12	3	12	11
3457977	4	7	23	6	25	26	22	6	16	32
3457979	3	4	16	4	22	22	18	2	16	29
3460539	20	47	61	45	70	76	85	22	77	64
3460541	21	45	58	41	68	79	88	27	76	61
3461479	1	6	17	6	9	13	10	2	14	19
3463252	3	20	5	12	5	10	3	4	8	9
3463253	3	21	6	11	6	10	3	4	8	9
3464563	11	84	23	51	71	65	69	54	68	63
3464565	8	84	23	52	70	67	73	56	69	59
3466044	14	7	1	1	51	40	66	3	80	100
3467213	12	10	2	8	31	39	42	5	58	57
3467302	3	27	6	19	19	9	9	2	20	19
3467326	2	27	5	16	9	3	5	3	9	12
3467342	1	24	3	15	8	2	2	2	6	6
3467345	2	27	6	17	9	2	3	3	7	8
3467349	2	27	6	17	9	2	3	3	7	9
3467355	2	25	4	15	11	2	3	2	5	8
3467361	1	27	6	19	11	2	4	3	4	9
3467363	2	27	6	21	10	2	4	3	6	10
3467407	6	36	9	28	25	15	22	6	17	32
3467431	9	40	13	44	28	23	25	12	32	33
3467432	7	36	9	36	33	24	24	17	33	34
3467434	7	34	8	36	32	24	25	16	34	33
3468038	7	46	7	35	14	12	24	16	17	20
3468067	1	19	5	19	3	5	5	9	7	11
3468068	1	18	4	18	3	4	4	9	5	11
3468084	2	6	2	4	2	2	1	4	3	9
3468089	2	15	3	4	4	6	1	6	5	9
3468099	2	26	8	12	11	12	13	10	10	19
3468101	2	30	9	14	12	14	14	12	11	21
3468104	2	36	10	14	13	15	16	12	10	21
3468335	16	89	25	43	56	48	61	28	70	68
3475462	2	7	6	4	10	18	11	5	11	12
3475463	2	7	6	4	10	20	10	5	11	12
3475464	2	7	5	4	10	19	10	5	11	13
3475468	3	13	8	8	10	26	13	6	15	17
3475469	3	13	8	8	10	26	15	6	15	18
3475470	3	14	8	7	10	25	14	6	15	18
3476406	14	89	38	44	51	96	86	27	61	57
3476407	14	88	39	46	53	88	81	27	56	57
3477086	1	14	3	15	8	3	8	9	12	9
3480645	13	63	65	42	54	61	71	29	61	73
3480646	12	63	66	39	53	62	71	29	62	73
3480648	13	64	67	41	53	61	77	30	62	78
3480649	11	63	64	38	53	62	75	31	61	76
3480673	7	65	66	39	58	71	81	35	62	88
3485957	19	37	20	20	59	73	87	19	79	55
3485958	20	38	19	21	58	76	88	19	78	58
3486069	18	55	25	25	50	71	67	20	86	59
3486070	18	55	26	25	52	69	68	21	84	63
3486071	18	51	26	25	47	68	66	20	85	61
3486218	9	37	22	23	43	59	79	13	71	59
3486221	9	38	22	22	44	59	79	12	74	60
3487123	12	144	63	97	63	60	51	66	75	65
3487204	12	135	63	80	52	60	58	72	45	57
3487316	2	9	8	7	3	3	15	4	4	5
3487330	1	4	5	8	1	2	10	4	3	1
3487331	1	5	5	7	1	2	9	4	3	1
3487358	1	10	2	4	5	2	2	10	2	4
3488522	2	53	13	19	20	12	16	18	26	17
3488523	2	53	13	18	19	11	16	18	27	17
3488525	2	50	12	18	19	11	16	16	26	17
3488526	2	49	13	19	19	11	16	16	26	17
3488527	2	48	11	19	19	10	16	16	25	17
3490805	20	88	41	54	38	50	57	72	67	56
3491013	3	25	10	12	11	8	7	9	6	7
3491015	3	25	10	10	10	8	6	9	6	6
3491016	3	25	8	12	10	8	7	9	6	7
3491017	2	22	7	10	10	6	6	9	5	7
3491042	1	9	1	7	5	1	1	3	4	2
3491074	4	8	2	2	7	8	2	9	7	2
3491076	11	7	5	5	9	10	2	9	12	4
3491079	11	7	5	2	10	9	2	10	13	4
3491081	14	7	10	5	9	14	5	10	21	5
3492373	6	12	12	6	53	48	52	4	60	30
3492375	6	12	12	6	53	45	51	4	58	32
3492376	5	12	12	6	54	47	50	4	59	29
3500063	3	15	4	16	6	5	4	6	6	4
3500065	3	18	7	18	8	4	5	12	6	5
3500066	3	18	7	18	8	4	5	12	7	5
3500100	5	58	18	50	20	27	28	27	28	19
3501983	5	69	41	43	16	26	21	52	22	19
3501984	5	66	38	43	15	25	21	51	22	17
3501985	5	62	35	42	15	26	19	49	22	17
3501986	5	64	38	41	15	26	18	50	22	16
3502354	9	98	20	63	17	24	27	30	37	35
3506324	2	38	13	19	13	5	8	13	11	9
3506420	6	118	48	73	39	35	36	57	45	47
3506421	6	115	48	72	40	34	33	57	44	45
3509989	1	37	10	24	10	12	7	15	11	7
3509991	1	30	6	18	13	12	8	13	10	5
3509992	6	118	33	83	40	52	42	45	29	30
3509993	5	94	27	71	34	47	38	34	25	30
3510882	5	8	4	6	33	29	37	3	23	30
3510884	5	5	4	5	33	27	35	2	23	28
3510885	5	5	4	6	33	26	35	2	23	30
3510887	5	3	4	4	28	24	30	2	18	25
3510922	9	1	2	4	29	40	38	4	31	34
3510924	10	1	2	5	29	42	39	4	31	33
3510926	9	3	4	5	28	41	43	10	35	40
3510928	8	3	4	5	26	41	43	10	32	40
3510929	9	5	4	6	28	42	44	10	34	40
3510933	9	8	6	12	24	42	40	11	31	37
3510941	9	9	6	15	23	44	39	14	29	40
3510943	9	9	5	15	22	42	39	14	31	39
3510945	8	9	6	15	18	41	38	14	29	36
3511321	17	16	7	11	57	55	84	6	61	69
3511805	21	4	1	6	49	43	57	7	40	46
3512589	11	45	15	29	68	34	53	22	78	37
3513310	6	4	2	4	56	63	62	2	49	43
3513781	6	15	7	4	56	49	58	4	36	39
3514471	5	11	7	5	42	74	66	7	70	58
3514479	5	11	7	5	42	82	60	7	68	55
3514483	4	10	7	5	37	77	61	7	66	48
3514732	10	32	13	22	57	52	68	18	56	53
3517085	21	173	52	143	41	55	52	105	54	61
3519063	9	64	43	27	40	59	72	28	50	68
3521164	17	17	32	22	43	50	63	15	51	57
3521165	17	17	33	23	42	50	61	16	51	55
3521167	17	17	34	23	43	46	62	16	46	54
3521168	17	17	34	23	43	48	58	16	46	55
3521170	17	17	33	21	42	50	62	17	47	57
3521171	16	18	34	22	44	47	60	17	47	55
3521613	2	40	7	21	6	11	7	10	12	13
3521619	1	28	6	6	2	10	3	7	8	9
3531547	21	170	62	114	47	47	57	99	59	54
3531556	21	158	63	105	44	42	49	84	55	50
3531578	14	120	46	62	22	29	38	70	43	41
3538301	21	104	45	57	54	43	74	56	57	54
3541940	6	34	17	34	24	18	20	25	17	17
3541941	5	36	16	36	25	17	19	25	18	17
3541945	2	13	4	10	9	7	13	16	9	4
3541948	2	15	4	10	9	5	14	16	8	4
3542024	4	53	22	29	23	8	12	30	31	14
3542025	4	52	22	31	24	8	11	31	31	15
3542752	2	11	4	8	9	9	2	7	7	3
3542753	2	13	5	9	8	9	2	9	9	6
3542754	2	14	5	9	8	9	2	9	9	5
3542755	2	13	5	9	9	8	2	9	9	5
3542781	2	25	11	18	13	10	9	12	14	14
3542799	2	47	16	33	22	20	26	18	19	22
3542801	2	51	16	34	23	20	29	18	18	24
3542802	2	51	16	34	24	21	31	19	19	24
3542803	2	49	16	33	21	21	30	18	19	23
3542804	2	49	17	34	25	21	30	19	19	24
3543452	12	167	49	140	49	73	57	85	39	60
3545856	1	23	9	6	8	3	7	8	6	14
3545857	1	24	9	6	8	3	7	6	5	13
3545858	1	23	9	6	8	3	7	8	6	14
3545861	1	19	8	4	8	3	4	9	5	11
3545863	1	19	8	4	8	3	4	8	6	12
3546685	3	29	20	13	6	5	17	20	13	6
3546688	3	30	20	12	5	5	15	17	11	6
3546775	3	44	7	25	17	16	14	10	17	8
3546786	3	49	6	25	21	21	15	10	20	9
3546788	3	51	7	25	22	21	14	11	21	9
3546789	3	51	7	25	22	21	15	11	20	9
3553136	2	10	1	6	3	1	4	2	3	2
3553153	6	17	4	16	9	4	6	7	8	2
3553170	8	50	18	37	31	15	33	26	22	13
3566672	2	15	7	12	6	7	5	7	3	3
3566673	3	23	13	17	9	7	7	10	5	5
3566676	13	152	44	91	48	31	35	61	55	27
3573188	11	157	40	98	50	61	73	71	70	62
3573190	12	154	40	95	48	56	73	72	67	61
3573830	6	101	23	46	29	36	38	31	41	39
3573845	4	72	14	28	19	24	25	18	27	27
3573846	4	69	12	28	19	24	26	17	26	27
3573847	4	73	14	28	19	24	25	17	26	26
3573851	4	69	14	27	16	24	23	18	26	27
3573854	4	70	14	26	18	24	24	18	25	26
3573899	1	16	13	8	3	7	7	6	10	4
3575804	1	47	5	44	10	10	13	30	8	11
3582068	1	71	29	57	28	10	37	46	19	28
3582071	2	74	29	56	29	8	35	46	20	28
3582072	1	18	10	13	6	4	7	9	5	8
3582074	2	67	29	55	29	8	34	45	18	27
3582075	2	70	28	54	28	7	34	45	17	26
3590646	6	39	7	33	14	6	28	19	11	15
3590657	6	24	5	26	13	1	15	10	9	9
3590660	6	20	5	24	12	1	14	7	7	8
3590701	3	16	2	7	9	4	5	10	9	9
3590702	3	16	2	7	9	4	5	10	8	8
3590705	3	16	2	7	7	5	5	9	8	9
3590712	3	17	3	7	12	6	6	9	10	9
3590714	3	21	3	8	11	9	8	12	14	10
3590745	4	30	8	16	19	16	9	14	19	18
3590746	4	30	8	16	19	17	8	14	19	18
3590747	4	30	8	16	19	17	8	15	18	18
3593302	8	102	41	68	30	52	58	58	31	32
3595435	4	48	29	32	20	27	34	32	23	30
3595511	2	13	7	11	5	14	8	10	5	10
3595512	1	14	6	12	5	13	8	10	5	11
3595513	2	14	7	12	5	13	10	10	6	11
3595515	1	10	7	15	5	14	8	8	7	10
3595520	2	8	2	9	3	9	6	7	2	8
3595525	2	9	2	9	3	8	5	8	3	6
3595526	3	9	3	10	3	9	7	8	2	8
3595527	2	7	2	7	3	6	5	5	3	8
3595528	2	6	2	8	5	5	2	7	3	6
3595529	2	6	2	10	7	6	3	7	3	4
3595530	2	6	2	11	7	6	5	7	2	4
3595534	3	10	2	12	8	9	4	8	2	6
3595535	3	11	2	12	10	12	5	12	3	5
