site_id	W66_D5	W66_D1	W64_D5	W65_D5	W64_D1
1362930	112	4	64	77	17
1362932	110	4	64	76	16
1362933	108	4	64	77	17
1363075	113	9	75	65	20
1363079	102	9	71	61	20
1363135	92	8	66	54	21
1363300	104	8	89	63	20
1363522	104	6	93	65	30
1363990	120	12	64	58	7
1364138	128	15	71	82	21
1364865	119	12	80	75	25
1364911	124	14	88	84	33
1365060	146	11	96	63	22
1365205	109	12	80	64	16
1365206	105	12	80	64	18
1365440	92	5	59	41	21
1366117	51	11	40	30	6
1366155	30	6	20	16	3
1366156	30	5	20	15	3
1366157	30	6	19	16	3
1366245	10	4	12	6	3
1366246	11	4	12	6	3
1366247	10	4	12	6	3
1366249	14	4	16	6	4
1366250	15	4	17	6	5
1366251	15	4	17	5	5
1366252	15	4	17	6	5
1366261	28	4	37	12	10
1366301	55	7	57	35	14
1366302	54	7	59	35	14
1366303	56	7	59	35	14
1366559	92	5	91	60	27
1366561	91	5	92	58	27
1366607	104	5	91	62	31
1366756	119	9	69	51	30
1366757	125	10	67	58	30
1366759	120	10	64	57	28
1366761	122	10	61	54	30
1366762	121	10	67	55	29
1367506	136	6	69	60	14
1367698	85	13	87	67	12
1368246	104	8	76	81	9
1368577	96	3	82	60	12
1368939	110	8	79	80	22
1369078	87	9	97	79	19
1369325	88	12	76	63	18
1369327	86	13	74	65	19
1369328	87	12	72	65	18
1369479	103	10	76	84	25
1369532	98	9	74	81	32
1369619	127	8	94	80	32
1369624	129	8	94	75	31
1369627	122	7	93	74	29
1369685	108	7	91	57	12
1369687	111	7	97	61	12
1369992	146	7	92	98	24
1370589	107	5	69	81	24
1370739	92	6	85	56	20
1371117	133	3	78	56	21
1371557	106	11	91	69	17
1372698	101	8	74	78	13
1372711	88	6	68	75	11
1373030	93	10	81	81	28
1373032	95	9	82	81	27
1373050	100	9	77	72	29
1373052	99	9	80	74	30
1373053	97	9	82	73	30
1373222	118	6	60	63	11
1374009	121	1	73	91	22
1374053	121	5	67	70	21
1374281	95	6	75	60	30
1374282	100	7	75	57	30
1374283	102	7	78	60	30
1374597	101	8	79	79	17
1375479	101	8	112	62	22
1375667	104	8	98	68	15
1375669	105	8	97	66	16
1375670	104	9	98	67	16
1375739	115	14	94	64	13
1375907	134	13	67	59	17
1376180	115	7	92	73	13
1376181	113	6	93	71	13
1376185	111	7	85	76	15
1376187	111	7	84	77	15
1376223	115	12	91	81	15
1376225	110	12	99	84	15
1376261	119	9	93	86	14
1376371	149	9	98	104	17
1376373	152	10	97	111	18
1376409	128	13	78	95	22
1376597	122	14	75	65	19
1376606	115	12	73	64	19
1376707	111	13	76	45	18
1376789	103	12	86	42	13
1376904	120	4	54	58	19
1377051	116	12	69	67	26
1377299	95	6	79	73	13
1377318	117	7	89	75	13
1377784	110	12	69	71	19
1377916	121	9	57	51	10
1377917	120	8	58	52	8
1377954	133	7	80	63	9
1378054	129	5	93	61	10
1378057	128	5	95	60	9
1378199	129	6	110	66	27
1378200	137	7	114	71	28
1378206	139	7	125	68	28
1378542	116	9	95	62	17
1378628	91	7	81	55	25
1378693	107	7	67	59	22
1378717	98	4	65	58	21
1379160	103	9	91	49	8
1379162	104	9	90	51	9
1379934	123	7	75	58	15
1379938	123	7	73	54	15
1380001	121	5	63	59	21
1380003	122	5	62	57	21
1380087	102	7	63	53	22
1380088	101	7	64	56	23
1380114	95	7	56	57	28
1380275	112	11	77	77	21
1380276	114	11	76	78	21
1380657	112	8	78	42	25
1380692	117	10	79	60	22
1380865	110	6	90	76	14
1380973	120	10	87	71	12
1381217	105	9	67	60	23
1381251	110	10	79	76	23
1381400	115	7	88	56	22
1381810	76	8	68	51	16
1382009	77	11	67	39	17
1382433	100	10	67	57	15
1382469	102	6	64	58	20
1383087	108	6	91	67	18
1383088	110	6	86	67	18
1383237	96	7	100	83	20
1383238	99	6	104	82	20
1383400	99	7	82	80	19
1383401	97	8	86	84	19
1383475	119	5	90	86	20
1383477	115	5	84	81	19
1383478	104	3	77	77	19
1383629	118	6	92	93	20
1384546	113	6	87	68	26
1384642	102	7	86	71	30
1384696	91	11	67	71	24
1384737	132	14	86	76	17
1384866	114	7	67	57	26
1384869	111	6	68	60	24
1384871	110	6	68	60	26
1384958	95	6	81	66	25
1385040	102	5	79	52	16
1385067	105	1	69	58	14
1385069	103	1	68	57	14
1385247	105	12	98	61	18
1385278	102	11	86	59	22
1385369	118	9	75	61	27
1385372	118	9	76	58	27
1385373	121	9	76	61	26
1385374	120	9	78	60	27
1386128	123	2	75	98	16
1386145	136	3	81	96	18
1386506	124	7	61	58	17
1387088	128	9	80	66	11
1387277	117	6	95	70	26
1387279	122	6	100	74	25
1387424	128	6	88	59	16
1387425	131	6	87	61	16
1387426	127	6	88	60	15
1387428	130	6	89	58	15
1387429	131	6	87	57	16
1387960	100	10	109	65	12
1387983	101	10	97	67	14
1387985	94	9	95	66	14
1388058	110	5	100	75	11
1388060	106	4	93	73	10
1388068	97	3	93	69	9
1388161	112	7	94	57	8
1388162	112	7	88	58	8
1388657	99	11	79	77	21
1388831	125	7	72	83	15
1388871	154	8	91	100	21
1388874	144	8	88	98	19
1389018	128	8	81	79	20
1389490	101	8	90	47	14
1389893	102	8	92	95	15
1389963	86	5	74	67	15
1390042	106	7	72	71	18
1390043	110	5	71	68	16
1390150	106	7	75	72	15
1390151	109	7	76	73	15
1390300	76	6	50	47	8
1390720	92	11	91	67	17
1390926	107	6	90	66	15
1391216	95	7	97	65	18
1391219	106	7	104	74	21
1391295	111	8	126	76	19
1391296	111	9	124	77	20
1391367	105	9	109	67	14
1391370	110	9	108	66	14
1391375	93	5	83	53	14
1391653	124	10	102	81	24
1391655	122	9	103	82	24
1391659	112	7	88	70	19
1391660	111	7	89	70	19
1391915	89	8	72	47	20
1391943	92	9	78	54	27
1391944	96	9	79	55	28
1391946	96	9	85	56	26
1392368	89	6	63	71	12
1392399	89	10	78	94	14
1392744	107	10	83	59	16
1392980	89	4	65	59	24
1392981	89	3	62	59	23
1393427	102	14	74	68	15
1393428	94	13	75	67	15
1393548	132	4	66	76	18
1393944	112	5	74	79	19
1394076	102	3	84	86	20
1394601	90	3	95	60	17
1394660	116	2	98	62	15
1394791	112	8	89	66	13
1395012	120	11	91	61	16
1395039	107	12	75	71	19
1395078	119	15	79	78	19
1395160	103	9	68	64	23
1395335	73	15	53	76	14
1395601	122	13	90	77	21
1395684	109	10	85	62	15
1395751	98	6	89	59	8
1395752	99	6	90	59	7
1395833	112	3	82	74	12
1395834	115	3	79	74	12
1395837	109	4	81	67	11
1395839	110	6	86	71	14
1395840	110	6	85	70	12
1395841	105	6	86	70	12
1395842	103	7	80	74	11
1396210	121	6	105	63	21
1396455	122	4	59	68	11
1396543	101	7	81	71	19
1397003	105	5	73	43	17
1397006	106	6	67	45	16
1397007	107	6	67	45	18
1397010	106	7	69	46	18
1397151	104	8	66	60	12
1397154	109	8	71	59	15
1397459	61	6	49	41	16
1397472	42	5	35	22	8
1397474	32	3	23	16	7
1397476	29	3	22	15	6
1397484	25	3	16	12	4
1397485	25	3	14	11	4
1397488	21	3	13	12	4
1397803	74	4	41	54	4
1398140	30	1	11	10	3
1398203	35	1	23	19	5
1398204	35	1	22	21	5
1398211	38	1	23	27	5
1398510	96	11	62	45	22
1398511	94	11	62	46	22
1398512	95	11	63	45	21
1398535	82	10	54	45	20
1398799	84	6	59	54	19
1398801	86	6	61	55	19
1398803	92	6	66	58	18
1398805	89	6	69	56	17
1398807	93	5	69	59	20
1398808	92	4	71	59	19
1398940	107	15	83	59	19
1398950	104	15	83	62	15
1398953	97	15	69	56	17
1398956	98	15	72	57	17
1398958	99	15	68	54	16
1399566	116	7	84	81	20
1399667	119	9	57	82	16
1399703	117	9	71	69	21
1400177	109	4	75	65	19
1400179	107	3	78	65	17
1400246	113	4	90	76	15
1400472	117	9	60	89	21
1400809	92	6	70	66	32
1401274	100	9	64	58	14
1401312	97	9	50	58	11
1401521	99	9	62	61	11
1401536	96	9	54	56	10
1401686	93	8	59	61	8
1401687	99	8	59	58	9
1401688	100	8	59	59	9
1401743	96	8	67	65	9
1402060	103	5	84	67	11
1402115	115	6	73	64	12
1402431	106	11	92	74	16
1402808	102	8	59	62	16
1402832	102	7	67	70	18
1402928	100	6	85	73	20
1403071	109	3	84	82	20
1403343	136	8	92	61	17
1403688	78	10	82	73	25
1404006	122	11	83	48	12
1404121	97	7	76	72	12
1404298	112	10	80	65	20
1404300	111	10	78	65	20
1404396	116	12	91	53	18
1404443	117	9	80	49	16
1404673	90	8	80	58	20
1404675	94	8	76	59	17
1404676	95	8	84	61	18
1404677	91	8	83	61	18
1404826	140	10	85	79	23
1405620	96	8	95	72	15
1405621	101	10	95	77	13
1406374	110	6	79	81	25
1406621	129	5	86	58	21
1406890	123	8	78	77	12
1407403	111	2	85	60	27
1407404	115	2	83	63	27
1408311	118	4	55	61	20
1408744	117	2	77	38	15
1408749	119	3	83	37	17
1408909	147	7	105	80	11
1408910	147	7	107	80	11
1408916	158	7	113	93	16
1408917	155	7	119	95	17
1409059	137	1	92	91	21
1409060	136	1	88	93	20
1409064	125	1	81	75	17
1409065	128	1	79	74	17
1409066	122	1	77	72	13
1409067	123	1	80	74	14
1409071	119	1	70	70	11
1409083	123	2	70	70	16
1409204	102	6	60	64	25
1409928	120	7	100	92	22
1409931	132	8	101	99	22
1410016	122	10	68	77	16
1410072	149	10	75	95	15
1410074	152	10	69	98	15
1410077	156	8	73	97	15
1410356	124	2	79	82	5
1410357	127	2	79	85	6
1410477	109	4	66	73	16
1410533	105	2	64	66	7
1410534	100	3	64	64	7
1410591	117	2	80	87	13
1410677	108	4	91	88	14
1410678	105	4	89	89	14
1410679	104	4	90	88	14
1410726	108	5	98	88	14
1410727	106	5	98	86	14
1410730	106	5	94	81	14
1410732	106	5	93	83	14
1410875	132	7	70	82	13
1410877	132	7	70	80	12
1410879	133	7	69	80	12
1410881	132	7	69	76	12
1411184	122	5	66	101	18
1411219	97	8	67	76	21
1411269	100	9	80	71	23
1411272	101	9	79	70	23
1411276	103	9	77	69	20
1411279	106	9	79	70	19
1411281	101	9	78	68	20
1411346	99	11	83	63	19
1411379	94	5	70	55	18
1411380	96	5	73	56	17
1411381	98	6	73	57	18
1411530	124	7	103	92	16
1411598	109	4	96	76	8
1411675	138	6	122	105	15
1411827	96	3	88	90	14
1412001	124	8	86	80	23
1412002	121	8	85	80	23
1412149	154	11	90	99	23
1412212	151	9	82	110	17
1412611	115	5	81	71	20
1412943	130	4	69	71	22
1412945	131	3	69	69	22
1412948	124	3	68	70	23
1413214	124	9	67	49	16
1413524	123	8	67	71	22
1414118	109	7	84	73	12
1414155	106	5	80	65	13
1414795	111	8	76	70	12
1414797	109	8	74	67	12
1414817	115	7	83	67	12
1414819	116	7	80	65	12
1414832	121	7	74	73	10
1414921	137	7	95	80	15
1414950	136	12	93	72	18
1415069	94	13	85	57	25
1415076	100	10	75	56	24
1415239	98	6	66	69	20
1415240	98	6	66	72	19
1415241	92	5	68	71	18
1415242	92	5	66	72	16
1415279	82	5	67	59	15
1415282	79	5	65	62	16
1415284	83	4	72	61	17
1415286	86	4	74	75	18
1415312	78	3	76	67	19
1415432	93	7	80	60	17
1415433	92	7	80	61	18
1415434	92	7	77	59	17
1415438	82	7	71	47	16
1415458	81	8	64	45	16
1415608	96	7	71	43	15
1415992	111	3	72	40	17
1415993	106	3	68	35	15
1415994	113	3	67	39	16
1415995	111	3	68	41	16
1416111	101	5	106	59	14
1416142	107	4	94	55	19
1416143	112	4	97	55	19
1416144	110	4	96	54	18
1416205	131	6	77	45	20
1416207	132	6	78	47	21
1416237	164	6	87	65	30
1416238	162	6	86	69	31
1416347	114	5	66	58	29
1416418	119	6	91	58	24
1416419	119	6	92	56	26
1416420	119	6	92	55	27
1416569	104	5	77	71	24
1416570	102	5	76	68	24
1416581	100	4	69	59	22
1416850	107	8	88	73	10
1416922	103	9	101	72	18
1416947	89	10	89	70	18
1417132	99	6	78	64	16
1417133	106	7	78	67	16
1417135	108	7	76	69	15
1417136	110	8	77	69	15
1417201	114	7	79	56	16
1417390	120	9	97	62	20
1417552	109	8	122	56	17
1418533	120	7	64	58	17
1418665	137	6	59	69	16
1418920	111	7	94	73	28
1419026	111	5	90	61	10
1419537	105	2	78	47	14
1420168	103	4	83	65	24
1420982	112	5	92	76	13
1421015	108	5	95	61	11
1421158	96	2	72	50	18
1421452	96	6	74	62	21
1421459	94	6	72	57	23
1421602	162	10	105	70	14
1422657	92	2	59	52	15
1422978	119	2	89	65	10
1423133	109	5	75	60	19
1423233	102	8	98	61	24
1423249	100	7	95	61	24
1423377	97	7	76	62	18
1423687	120	7	81	76	24
1423879	103	10	66	64	26
1424083	94	16	62	76	21
1424439	111	3	69	64	18
1424541	120	5	71	80	11
1424578	123	6	70	73	10
1424579	125	7	77	77	10
1424593	123	6	78	68	13
1424673	111	7	87	56	13
1424675	110	7	85	57	13
1424824	113	12	70	64	25
1425212	123	9	64	69	27
1425213	120	9	65	70	28
1425217	116	9	60	64	27
1425387	108	6	68	62	18
1425525	112	5	60	62	17
1425535	111	6	59	66	16
1425538	110	5	61	64	15
1425708	106	8	70	69	14
1425709	106	8	73	66	14
1425857	125	3	92	62	12
1425859	126	3	93	65	12
1425860	125	3	91	63	12
1425862	129	3	97	66	11
1425865	112	3	90	58	11
1426169	28	3	22	16	4
1426170	29	3	24	16	4
1426171	29	3	24	16	4
1426173	29	3	25	16	4
1426197	25	1	14	12	3
1426216	26	1	20	18	2
1426217	25	2	17	18	3
1426222	39	2	29	22	4
1426223	40	1	28	23	4
1426233	48	1	34	26	4
1426368	105	6	98	82	23
1426369	106	5	96	79	23
1426801	112	6	72	83	15
1426853	116	9	94	96	24
1427239	147	6	100	58	35
1427337	117	7	93	57	18
1427975	113	11	86	64	21
1427980	92	10	79	53	18
1428334	107	5	89	53	9
1429846	102	7	82	53	21
1430101	103	9	90	69	13
1430184	90	9	87	65	12
1430185	94	9	90	67	13
1430186	93	9	89	67	13
1430335	123	10	89	61	10
1430593	91	10	72	64	17
1431108	130	11	111	88	17
1431181	148	9	97	83	17
1431258	119	4	64	75	22
1431259	108	4	66	73	21
1431687	136	4	85	73	14
1432139	89	2	61	91	13
1432302	101	7	78	61	24
1432316	86	5	81	52	21
1432317	85	4	75	52	20
1432326	73	4	60	44	14
1432486	111	10	74	55	21
1432692	124	6	109	110	13
1432700	125	7	107	106	15
1432705	122	6	110	103	14
1432842	121	6	84	58	10
1432844	126	6	84	64	13
1432845	121	6	84	62	13
1432846	121	5	85	62	11
1432847	113	5	82	57	10
1432849	120	7	83	60	10
1432850	119	7	84	60	13
1432853	112	7	81	58	13
1432854	112	7	79	61	13
1432912	10	1	4	2	1
1434281	107	4	88	74	15
1434340	108	3	89	76	14
1434989	101	8	90	65	26
1435012	105	7	82	70	29
1435014	106	6	84	67	27
1435043	107	4	92	71	19
1435193	98	5	78	67	21
1435946	148	8	93	68	31
1436387	112	5	77	42	16
1436478	107	9	65	48	17
1436592	103	8	74	78	19
1436744	107	5	89	72	20
1437170	99	6	97	66	24
1437839	105	6	86	70	15
1437840	103	6	85	73	14
1437841	108	7	87	75	14
1438104	118	6	71	78	19
1438398	106	5	62	42	21
1438522	118	8	59	45	22
1438573	139	9	75	50	15
1438575	145	9	90	56	19
1438720	95	11	69	59	22
1438721	97	11	73	59	22
1439117	146	12	64	55	7
1439118	151	12	66	56	7
1439120	151	12	63	57	7
1439200	134	4	65	60	13
1439268	97	6	73	65	15
1439269	95	6	74	64	16
1439270	94	6	74	63	16
1439461	106	5	64	65	21
1439476	104	5	70	67	17
1439477	104	4	70	65	17
1439532	99	2	81	62	19
1439626	112	3	77	61	16
1439635	113	3	88	56	18
1439636	112	3	87	58	20
1439667	110	3	83	59	19
1439784	113	4	73	56	23
1439785	108	3	72	55	25
1439789	109	4	69	54	22
1440350	109	9	100	67	29
1440351	112	9	101	67	29
1440352	112	9	101	65	29
1440456	113	4	101	46	27
1440499	127	2	97	66	31
1440500	125	2	98	67	32
1440501	122	2	96	67	30
1440502	120	2	91	64	31
1440606	111	1	58	63	24
1440636	119	1	60	60	21
1441174	110	7	70	56	22
1441211	97	7	65	52	18
1441213	98	7	68	54	19
1441214	97	7	65	53	19
1441215	100	7	68	52	20
1441244	113	8	80	61	22
1441639	147	3	101	88	25
1441640	149	2	102	85	27
1441641	149	3	103	87	24
1441644	148	3	101	86	23
1441767	122	5	70	55	16
1441934	106	5	76	71	18
1442297	112	6	78	80	10
1442553	79	7	85	62	16
1442554	80	7	85	62	16
1442555	77	6	87	59	14
1442579	95	7	95	73	14
1442748	121	4	90	58	13
1443066	136	3	102	90	23
1443067	136	3	98	90	24
1443216	91	3	57	63	13
1443217	92	3	57	61	12
1443245	60	3	45	51	10
1443268	50	2	39	46	9
1443285	30	1	26	30	7
1443286	29	1	27	29	6
1443287	29	1	26	30	6
1443294	22	1	20	22	6
1443316	16	2	13	17	6
1443317	14	2	13	17	6
1443318	14	2	14	17	6
1443320	12	2	13	17	5
1443321	12	2	13	17	6
1443324	10	2	13	17	6
1443326	9	1	13	16	4
1443329	8	1	15	16	4
1443330	9	1	15	15	4
1443333	10	1	18	13	3
1443334	10	1	22	15	3
1443337	13	1	21	15	2
1443338	10	1	18	11	2
1443340	11	1	14	11	1
1443358	28	3	24	17	4
1443359	31	3	28	19	5
1443361	31	3	34	18	7
1443842	94	12	72	53	26
1443998	141	13	98	69	29
1444224	96	9	75	90	23
1444330	107	9	86	75	20
1444333	102	9	82	74	20
1444337	98	9	78	73	19
1444339	99	9	83	76	19
1444341	99	8	83	78	19
1444805	101	14	91	79	24
1444970	131	14	115	94	17
1445119	90	11	93	72	14
1445120	91	11	97	72	14
1445436	118	6	113	57	17
1445439	118	6	108	57	17
1445443	114	7	102	53	16
1445447	114	6	97	51	16
1445449	112	7	99	54	16
1445508	104	5	93	54	17
1445716	103	7	102	69	11
1445966	111	9	95	62	17
1446113	95	6	99	47	19
1446115	97	6	100	48	20
1446873	116	5	79	80	8
1447307	97	5	76	64	13
1447374	103	5	91	55	13
1447375	103	5	91	54	13
1447390	118	4	90	54	12
1447525	144	9	84	56	16
1447527	143	10	85	59	19
1447587	110	11	68	47	21
1447629	114	10	87	58	16
1447638	116	8	93	62	16
1447710	112	4	97	61	17
1447713	113	4	93	61	17
1447718	115	4	93	61	17
1447722	114	4	94	58	15
1447865	125	7	87	60	19
1447866	122	7	86	57	20
1447868	125	7	91	58	19
1447979	104	9	68	61	23
1448326	112	7	59	75	19
1448616	115	6	85	58	19
1448618	112	6	84	60	19
1448639	107	5	79	70	17
1448642	103	5	79	72	17
1448776	114	4	81	77	19
1448789	115	6	77	70	22
1448790	115	6	78	70	22
1448942	114	3	82	67	18
1448996	111	2	62	66	21
1449142	155	1	78	81	28
1449289	125	14	90	50	12
1449290	124	16	93	50	11
1449348	117	13	82	47	15
1449416	107	9	65	46	21
1449850	87	11	67	57	22
1449887	89	11	71	63	26
1449891	85	11	77	60	23
1449892	86	11	75	59	24
1449957	99	6	70	64	22
1449986	118	4	64	79	22
1449989	116	4	64	79	22
1449999	111	4	70	81	20
1450000	116	4	73	78	21
1450438	128	9	116	69	28
1450723	101	1	77	64	21
1450756	107	1	70	59	20
1451265	100	7	73	70	11
1451266	99	7	72	70	10
1451269	105	8	75	80	16
1451270	108	8	78	77	15
1451271	108	8	79	77	14
1451310	111	6	77	83	18
1451418	120	7	89	95	16
1451419	119	8	85	91	15
1451421	118	9	81	92	18
1451422	110	9	74	82	18
1451441	104	8	74	77	14
1451469	97	6	68	72	14
1451582	81	4	78	60	14
1451742	112	4	87	72	19
1451743	112	3	88	75	18
1451744	106	4	85	77	20
1451745	105	4	84	77	20
1451951	109	8	87	74	26
1452095	133	10	95	84	18
1452096	130	10	96	81	19
1452119	114	6	91	68	18
1452191	103	9	91	57	19
1453024	115	4	84	59	31
1453026	119	4	82	60	31
1453089	120	7	71	36	31
1453442	78	2	79	51	14
1453559	89	4	80	66	25
1453734	92	9	65	43	18
1453735	99	10	66	40	16
1453825	119	11	68	66	19
1453885	107	8	64	85	15
1453886	105	8	64	83	15
1453972	105	5	65	77	7
1453973	110	5	64	78	8
1454047	120	5	59	70	8
1454228	97	5	66	66	14
1454229	103	5	70	69	14
1454230	106	5	70	72	13
1454233	104	5	68	76	15
1454388	107	10	75	81	18
1454390	108	9	75	83	19
1454396	92	8	66	78	17
1454455	91	11	65	67	17
1454458	92	11	65	70	17
1454471	92	12	72	70	12
1455130	102	4	81	59	22
1455274	118	12	63	51	17
1455304	118	9	65	49	17
1455305	120	9	70	49	17
1455306	119	9	71	44	17
1455324	102	9	69	41	14
1455441	103	8	95	57	19
1455442	106	8	95	56	20
1455444	104	7	98	57	21
1455454	92	8	96	57	22
1455455	94	8	98	57	22
1455590	101	11	84	53	18
1455592	102	10	82	54	19
1455594	102	11	86	57	18
1456050	98	8	77	70	11
1456051	96	7	75	66	11
1456052	95	6	71	67	11
1456200	105	9	65	64	17
1456202	107	13	63	62	17
1456509	146	2	105	51	26
1456679	123	7	74	60	20
1456898	114	5	81	64	12
1456918	96	5	69	59	10
1457395	84	8	70	69	20
1457443	110	12	72	57	16
1457491	118	10	74	60	21
1457544	119	11	76	51	16
1457573	112	11	76	64	16
1457859	75	11	57	64	20
1458193	97	9	83	80	18
1458534	111	2	99	66	18
1459178	83	6	86	72	22
1459304	77	4	99	62	24
1459306	81	4	98	61	23
1459326	73	4	90	58	23
1459327	74	4	93	57	23
1459328	74	3	94	56	22
1459545	109	5	58	51	19
1460025	107	9	87	74	12
1460028	107	10	86	75	14
1460173	111	7	95	67	20
1460175	112	7	96	66	21
1460189	105	7	84	64	18
1460211	108	7	84	66	23
1460309	104	5	114	71	14
1460356	95	12	101	68	13
1460371	85	10	84	56	12
1460372	83	12	85	56	12
1460540	96	16	59	66	16
1461415	103	5	70	66	25
1461416	104	5	70	66	22
1461420	102	5	72	71	24
1461422	104	5	72	70	25
1461425	106	5	73	73	24
1461462	106	1	62	87	31
1461562	91	7	61	80	25
1461568	88	7	60	73	27
1461569	93	7	60	78	27
1461574	94	7	65	80	25
1461921	92	9	88	73	20
1462149	99	3	70	49	18
1462152	99	3	72	51	18
1462446	104	7	73	67	17
1462751	117	4	97	90	24
1462759	119	5	95	89	26
1462881	115	8	71	84	21
1462903	103	6	57	87	22
1462904	108	7	59	90	24
1463022	101	3	76	82	13
1463028	104	3	76	75	14
1463100	114	8	83	79	11
1463168	108	7	73	63	14
1463171	120	7	77	70	17
1463172	119	7	75	66	16
1463243	108	12	89	59	26
1463376	106	6	67	67	12
1463467	102	4	88	67	25
1463647	101	3	64	61	22
1463801	97	4	67	78	26
1463884	96	4	63	75	20
1463885	97	5	70	70	19
1463985	100	6	72	80	15
1463986	99	6	71	83	15
1464032	96	3	74	78	13
1464034	101	3	75	84	14
1464087	107	4	73	76	17
1464134	105	8	84	84	17
1464135	107	8	86	84	17
1464183	109	7	75	65	17
1464200	110	10	81	64	19
1464372	108	7	71	65	8
1464607	145	7	97	66	11
1464751	123	12	93	76	12
1465249	113	9	90	66	17
1465640	99	2	93	73	23
1465879	112	5	86	74	16
1466014	123	7	74	92	13
1466548	94	6	92	54	17
1466550	96	6	95	58	17
1466553	100	6	98	56	15
1466554	98	6	98	58	16
1466555	101	6	99	59	17
1466593	126	9	97	64	19
1466659	79	4	49	46	14
1466698	59	4	30	28	12
1466701	53	4	30	27	12
1466702	52	4	29	26	11
1466724	22	3	10	12	7
1466753	18	3	25	26	3
1466755	19	3	29	27	6
1466757	23	3	31	32	6
1466758	24	3	30	31	6
1466759	33	3	44	36	10
1466906	115	3	97	71	19
1466909	104	3	81	61	15
1466910	103	3	81	58	15
1468382	110	2	104	62	12
1468541	102	8	79	69	13
1468543	102	8	76	74	14
1468555	115	12	85	87	17
1468704	114	7	93	75	31
1468813	105	11	83	76	18
1468814	105	9	83	72	17
1468821	98	10	66	72	17
1468908	96	10	63	60	31
1468948	106	8	66	64	33
1469011	100	7	59	54	22
1469012	104	6	58	51	23
1469058	109	9	68	72	20
1469060	109	9	66	72	22
1469063	111	9	66	72	21
1469172	90	9	86	56	20
1469512	106	4	74	65	19
1470357	113	7	102	64	27
1470500	126	11	132	64	41
1470534	124	7	107	64	36
1470546	119	6	93	68	36
1470547	124	6	92	68	35
1470614	148	5	103	82	37
1471861	36	3	29	17	15
1471864	37	2	26	14	11
1472493	93	8	88	71	24
1472588	112	6	79	67	19
1472633	118	5	67	52	14
1472711	125	8	62	75	21
1472712	123	8	60	73	21
1472713	122	8	60	73	21
1472716	122	8	59	72	21
1472778	98	11	73	75	21
1472862	86	8	78	66	19
1472865	86	9	76	66	19
1472935	101	8	84	73	28
1472950	103	7	71	62	28
1473026	114	14	80	67	39
1473127	99	14	67	62	29
1473128	96	14	66	60	30
1473281	136	13	95	76	21
1473712	151	8	107	96	23
1473727	124	13	105	86	15
1473728	127	13	103	88	14
1473843	107	10	78	87	17
1473858	104	11	69	83	15
1473859	107	10	68	80	15
1473860	107	11	71	82	16
1473862	104	10	69	85	14
1473992	117	9	88	73	18
1473994	116	9	88	68	18
1473995	112	9	87	67	18
1473996	109	8	86	65	18
1474477	88	7	73	66	14
1475161	117	12	89	65	32
1475163	110	11	83	65	30
1475475	98	11	76	81	12
1475772	145	16	101	69	15
1476330	119	13	84	85	16
1476475	156	8	122	59	33
1476477	156	8	120	60	33
1476478	154	8	123	60	33
1477590	108	11	88	69	18
1477639	114	10	80	62	17
1477689	120	6	66	62	17
1477818	118	3	56	74	13
1477819	111	4	54	70	14
1477969	92	8	62	60	13
1478068	90	7	57	55	19
1478569	127	3	91	47	17
1478571	135	3	91	48	19
1478716	149	10	97	60	26
1478719	151	10	90	56	25
1478720	147	10	97	56	24
1478721	146	10	93	54	24
1479368	70	6	40	42	20
1479369	68	6	41	42	19
1479370	68	6	42	44	19
1479418	50	1	30	24	15
1511478	22	8	30	22	12
1522544	17	5	26	14	2
1522602	65	6	73	49	8
1522631	107	6	98	78	16
1522746	148	2	78	95	19
1522747	146	2	76	95	17
1523942	89	5	83	78	18
1523994	92	5	83	80	15
1524604	104	10	94	53	33
1524723	88	5	92	61	32
1524724	84	5	93	60	32
1524794	94	7	82	61	27
1525214	104	6	59	51	12
1525239	92	6	62	55	19
1525241	94	7	66	53	20
1525622	91	9	94	51	16
1525843	107	8	84	66	29
1526009	88	2	70	50	20
1526010	87	2	70	49	19
1526894	120	7	85	64	22
1526895	114	6	84	67	22
1526897	114	7	85	67	23
1526898	112	7	85	67	24
1527047	87	6	81	60	17
1527495	118	5	62	47	18
1527589	107	7	86	68	18
1527591	111	7	88	70	18
1527661	110	9	79	79	20
1527739	127	7	78	92	24
1527741	127	7	77	93	26
1527742	126	7	76	92	25
1527838	134	6	75	85	21
1527840	127	6	77	84	20
1527982	98	4	98	56	12
1527985	94	4	93	54	11
1527992	106	5	91	52	12
1528336	99	7	96	68	21
1528337	95	6	95	61	24
1528396	110	8	86	80	24
1528487	104	15	71	82	22
1528553	72	12	65	62	19
1528554	71	13	63	63	19
1528555	68	13	63	60	18
1528556	67	13	66	60	18
1528691	79	7	81	72	22
1529344	24	4	19	25	8
